ts_code,code,name,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount,1K_amount,10K_amount,1M_amount,100M_amount,1B_amount
600481.SH,600481,双良节能,20200320,3.02,3.14,3.19,2.92,3.11,-0.09,-0.0289,23827658.0,72296789.0,72296.789,7229.678900000001,72.296789,0.7229678900000001,0.072296789
600481.SH,600481,双良节能,20200313,3.11,3.37,3.38,2.98,3.35,-0.24,-0.0716,44260949.0,142279881.0,142279.881,14227.988099999999,142.279881,1.42279881,0.142279881
600481.SH,600481,双良节能,20200306,3.35,3.08,3.38,3.08,3.07,0.28,0.0912,46849141.0,152957924.0,152957.924,15295.7924,152.957924,1.52957924,0.152957924
600481.SH,600481,双良节能,20200228,3.07,3.1,3.41,3.05,3.1,-0.03,-0.0097,76165387.0,246157849.0,246157.849,24615.7849,246.157849,2.46157849,0.24615784899999998
600481.SH,600481,双良节能,20200221,3.1,2.94,3.12,2.94,2.94,0.16,0.0544,32873054.0,100213351.0,100213.351,10021.3351,100.213351,1.00213351,0.10021335099999999
600481.SH,600481,双良节能,20200214,2.94,3.03,3.03,2.94,3.02,-0.08,-0.0265,20337221.0,60742354.0,60742.354,6074.2354,60.742354,0.60742354,0.060742354
600481.SH,600481,双良节能,20200207,3.02,2.85,3.03,2.6,3.17,-0.15,-0.0473,35680044.0,101507316.0,101507.316,10150.731600000001,101.507316,1.01507316,0.101507316
600481.SH,600481,双良节能,20200123,3.17,3.24,3.27,3.15,3.24,-0.07,-0.0216,19960809.0,64233974.0,64233.974,6423.3974,64.233974,0.64233974,0.064233974
600481.SH,600481,双良节能,20200117,3.24,3.3,3.35,3.23,3.3,-0.06,-0.0182,24839245.0,81889569.0,81889.569,8188.9569,81.889569,0.81889569,0.081889569
600481.SH,600481,双良节能,20200110,3.3,3.32,3.37,3.27,3.34,-0.04,-0.012,34184995.0,113771789.0,113771.789,11377.1789,113.77178900000001,1.1377178900000002,0.11377178900000003
600481.SH,600481,双良节能,20200103,3.34,3.25,3.37,3.22,3.27,0.07,0.0214,19400338.0,64334041.0,64334.041,6433.4041,64.334041,0.64334041,0.064334041
600481.SH,600481,双良节能,20191227,3.27,3.27,3.31,3.21,3.28,-0.01,-0.003,19692664.0,64183483.0,64183.483,6418.3483,64.183483,0.64183483,0.064183483
600481.SH,600481,双良节能,20191220,3.28,3.29,3.37,3.25,3.29,-0.01,-0.003,24854170.0,82383714.0,82383.714,8238.3714,82.383714,0.82383714,0.082383714
600481.SH,600481,双良节能,20191213,3.29,3.22,3.32,3.19,3.21,0.08,0.0249,19891461.0,64814931.0,64814.931,6481.4931,64.814931,0.64814931,0.06481493099999999
600481.SH,600481,双良节能,20191206,3.21,3.17,3.22,3.14,3.16,0.05,0.0158,10070693.0,32014065.0,32014.065,3201.4065,32.014065,0.32014065,0.032014065
600481.SH,600481,双良节能,20191129,3.16,3.17,3.23,3.15,3.18,-0.02,-0.0063,11023259.0,35095522.0,35095.522,3509.5521999999996,35.095521999999995,0.35095521999999996,0.035095522
600481.SH,600481,双良节能,20191122,3.18,3.17,3.22,3.14,3.16,0.02,0.0063,11734699.0,37390318.0,37390.318,3739.0317999999997,37.390318,0.37390318,0.037390318
600481.SH,600481,双良节能,20191115,3.16,3.28,3.28,3.15,3.28,-0.12,-0.0366,14774883.0,47396873.0,47396.873,4739.6873,47.396873,0.47396873,0.047396873
600481.SH,600481,双良节能,20191108,3.28,3.32,3.33,3.27,3.29,-0.01,-0.003,13672856.0,45148792.0,45148.792,4514.8792,45.148792,0.45148792,0.045148792
600481.SH,600481,双良节能,20191101,3.29,3.36,3.47,3.24,3.38,-0.09,-0.0266,28772044.0,97137574.0,97137.574,9713.757399999999,97.13757399999999,0.9713757399999998,0.09713757399999998
600481.SH,600481,双良节能,20191025,3.38,3.62,3.65,3.33,3.77,-0.39,-0.1034,62600923.0,217735220.0,217735.22,21773.522,217.73522,2.1773522,0.21773522
600481.SH,600481,双良节能,20191018,3.77,3.32,3.77,3.3,3.3,0.47,0.1424,41064635.0,146920461.0,146920.461,14692.046100000001,146.92046100000002,1.4692046100000002,0.14692046100000003
600481.SH,600481,双良节能,20191011,3.3,3.27,3.32,3.24,3.27,0.03,0.0092,9394612.0,30877602.0,30877.602,3087.7601999999997,30.877601999999996,0.30877602,0.030877601999999997
600481.SH,600481,双良节能,20190930,3.27,3.29,3.31,3.26,3.27,0.0,0.0,2526071.0,8296415.0,8296.415,829.6415000000001,8.296415000000001,0.08296415000000001,0.008296415000000001
600481.SH,600481,双良节能,20190927,3.27,3.49,3.49,3.26,3.49,-0.22,-0.063,16376453.0,55046510.0,55046.51,5504.651,55.04651,0.5504650999999999,0.05504650999999999
600481.SH,600481,双良节能,20190920,3.49,3.53,3.57,3.42,3.51,-0.02,-0.0057,20914934.0,72974101.0,72974.101,7297.410099999999,72.97410099999999,0.7297410099999999,0.07297410099999999
600481.SH,600481,双良节能,20190912,3.51,3.45,3.56,3.43,3.43,0.08,0.0233,30255672.0,105853037.0,105853.037,10585.3037,105.853037,1.05853037,0.105853037
600481.SH,600481,双良节能,20190906,3.43,3.35,3.48,3.31,3.33,0.1,0.03,26990600.0,92072680.0,92072.68,9207.268,92.07268,0.9207268000000001,0.09207268
600481.SH,600481,双良节能,20190830,3.33,3.32,3.41,3.29,3.37,-0.04,-0.0119,17351207.0,58366050.0,58366.05,5836.6050000000005,58.36605,0.5836605,0.05836605
