ts_code,code,name,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount,1K_amount,10K_amount,1M_amount,100M_amount,1B_amount
600121.SH,600121,郑州煤电,20200320,2.1,2.13,2.13,1.98,2.1,0.0,0.0,29596990.0,60903800.0,60903.8,6090.38,60.903800000000004,0.6090380000000001,0.06090380000000001
600121.SH,600121,郑州煤电,20200313,2.1,2.21,2.22,2.02,2.24,-0.14,-0.0625,43853420.0,93937579.0,93937.579,9393.7579,93.937579,0.93937579,0.09393757900000001
600121.SH,600121,郑州煤电,20200306,2.24,2.03,2.25,2.03,2.02,0.22,0.1089,50792903.0,109448583.0,109448.583,10944.8583,109.448583,1.09448583,0.109448583
600121.SH,600121,郑州煤电,20200228,2.02,2.16,2.17,2.0,2.18,-0.16,-0.0734,48207726.0,100774540.0,100774.54,10077.454,100.77454,1.0077454000000001,0.10077454000000001
600121.SH,600121,郑州煤电,20200221,2.18,2.05,2.19,2.05,2.06,0.12,0.0583,33474090.0,71682280.0,71682.28,7168.228,71.68228,0.7168228000000001,0.07168228000000001
600121.SH,600121,郑州煤电,20200214,2.06,2.01,2.17,1.99,2.02,0.04,0.0198,36189388.0,75084143.0,75084.143,7508.4142999999995,75.084143,0.7508414299999999,0.07508414299999999
600121.SH,600121,郑州煤电,20200207,2.02,2.01,2.05,1.84,2.23,-0.21,-0.0942,31048886.0,61787293.0,61787.293,6178.7293,61.787293,0.61787293,0.061787293
600121.SH,600121,郑州煤电,20200123,2.23,2.36,2.38,2.22,2.36,-0.13,-0.0551,22632899.0,52351059.0,52351.059,5235.1059000000005,52.35105900000001,0.5235105900000001,0.05235105900000001
600121.SH,600121,郑州煤电,20200117,2.36,2.43,2.46,2.36,2.42,-0.06,-0.0248,24948351.0,60278235.0,60278.235,6027.8235,60.278235,0.60278235,0.060278235
600121.SH,600121,郑州煤电,20200110,2.42,2.37,2.66,2.36,2.39,0.03,0.0126,84910658.0,211638155.0,211638.155,21163.8155,211.638155,2.1163815500000003,0.21163815500000002
600121.SH,600121,郑州煤电,20200103,2.39,2.31,2.41,2.28,2.32,0.07,0.0302,39344026.0,92844280.0,92844.28,9284.428,92.84428,0.9284428,0.09284428
600121.SH,600121,郑州煤电,20191227,2.32,2.34,2.39,2.27,2.33,-0.01,-0.0043,32492638.0,75322476.0,75322.476,7532.2476,75.322476,0.7532247599999999,0.075322476
600121.SH,600121,郑州煤电,20191220,2.33,2.3,2.39,2.29,2.29,0.04,0.0175,36193725.0,84983850.0,84983.85,8498.385,84.98385,0.8498385,0.08498385
600121.SH,600121,郑州煤电,20191213,2.29,2.31,2.43,2.26,2.31,-0.02,-0.0087,52463413.0,122715452.0,122715.452,12271.5452,122.715452,1.22715452,0.122715452
600121.SH,600121,郑州煤电,20191206,2.31,2.31,2.32,2.25,2.32,-0.01,-0.0043,37426024.0,85687456.0,85687.456,8568.7456,85.687456,0.85687456,0.085687456
600121.SH,600121,郑州煤电,20191129,2.32,2.37,2.63,2.28,2.39,-0.07,-0.0293,142681202.0,351316675.0,351316.675,35131.667499999996,351.316675,3.51316675,0.35131667499999997
600121.SH,600121,郑州煤电,20191122,2.39,2.17,2.49,2.13,2.17,0.22,0.1014,35534862.0,81900535.0,81900.535,8190.0535,81.900535,0.8190053500000001,0.08190053500000001
600121.SH,600121,郑州煤电,20191115,2.17,2.24,2.24,2.15,2.24,-0.07,-0.0313,14190061.0,30889602.0,30889.602,3088.9602,30.889602,0.30889602,0.030889602
600121.SH,600121,郑州煤电,20191108,2.24,2.26,2.27,2.23,2.26,-0.02,-0.0088,14589812.0,32832008.0,32832.008,3283.2008,32.832008,0.32832008,0.032832008
600121.SH,600121,郑州煤电,20191101,2.26,2.39,2.41,2.22,2.38,-0.12,-0.0504,20175961.0,46674429.0,46674.429,4667.4429,46.674429,0.46674429000000006,0.046674429
600121.SH,600121,郑州煤电,20191025,2.38,2.37,2.4,2.34,2.37,0.01,0.0042,9465982.0,22455674.0,22455.674,2245.5674,22.455674,0.22455673999999998,0.022455674
600121.SH,600121,郑州煤电,20191018,2.37,2.42,2.46,2.34,2.41,-0.04,-0.0166,16806396.0,40585594.0,40585.594,4058.5593999999996,40.58559399999999,0.4058559399999999,0.04058559399999999
600121.SH,600121,郑州煤电,20191011,2.41,2.35,2.43,2.34,2.35,0.06,0.0255,11266464.0,26916631.0,26916.631,2691.6631,26.916631000000002,0.26916631,0.026916631000000003
600121.SH,600121,郑州煤电,20190930,2.35,2.37,2.41,2.35,2.4,-0.05,-0.0208,3804954.0,9047426.0,9047.426,904.7425999999999,9.047426,0.09047426,0.009047426
600121.SH,600121,郑州煤电,20190927,2.4,2.47,2.47,2.34,2.47,-0.07,-0.0283,29754618.0,71697238.0,71697.238,7169.7238,71.697238,0.71697238,0.071697238
600121.SH,600121,郑州煤电,20190920,2.47,2.56,2.69,2.47,2.57,-0.1,-0.0389,55200755.0,141471302.0,141471.302,14147.1302,141.471302,1.41471302,0.141471302
600121.SH,600121,郑州煤电,20190912,2.57,2.5,2.58,2.48,2.49,0.08,0.0321,17293348.0,43780363.0,43780.363,4378.0363,43.780362999999994,0.43780362999999994,0.043780362999999996
600121.SH,600121,郑州煤电,20190906,2.49,2.41,2.54,2.39,2.41,0.08,0.0332,20143681.0,50083575.0,50083.575,5008.3575,50.083575,0.50083575,0.050083575000000005
600121.SH,600121,郑州煤电,20190830,2.41,2.37,2.5,2.36,2.42,-0.01,-0.0041,18283393.0,44742898.0,44742.898,4474.2898000000005,44.742898000000004,0.44742898000000003,0.044742898
600121.SH,600121,郑州煤电,20190823,2.42,2.37,2.49,2.37,2.36,0.06,0.0254,17231202.0,41993099.0,41993.099,4199.3099,41.993099,0.41993099,0.041993099
600121.SH,600121,郑州煤电,20190816,2.36,2.3,2.43,2.29,2.29,0.07,0.0306,19344107.0,45499500.0,45499.5,4549.95,45.4995,0.454995,0.0454995
600121.SH,600121,郑州煤电,20190809,2.29,2.44,2.44,2.28,2.44,-0.15,-0.0615,17517084.0,41082464.0,41082.464,4108.2464,41.082464,0.41082464,0.041082464
600121.SH,600121,郑州煤电,20190802,2.44,2.57,2.61,2.42,2.56,-0.12,-0.0469,15026106.0,37958726.0,37958.726,3795.8726,37.958726,0.37958726,0.037958726
600121.SH,600121,郑州煤电,20190726,2.56,2.61,2.64,2.51,2.61,-0.05,-0.0192,16198437.0,41545231.0,41545.231,4154.5231,41.545231,0.41545231,0.041545231
600121.SH,600121,郑州煤电,20190719,3.18,3.14,3.23,3.1,3.14,0.04,0.0127,14054320.0,44734977.0,44734.977,4473.4977,44.734977,0.44734977,0.044734976999999995
600121.SH,600121,郑州煤电,20190712,3.14,3.23,3.24,3.08,3.25,-0.11,-0.0338,13755305.0,42969159.0,42969.159,4296.9159,42.969159,0.42969158999999996,0.04296915899999999
600121.SH,600121,郑州煤电,20190705,3.25,3.21,3.26,3.19,3.17,0.08,0.0252,18288839.0,59112005.0,59112.005,5911.2005,59.112004999999996,0.59112005,0.059112005
600121.SH,600121,郑州煤电,20190628,3.17,3.24,3.34,3.14,3.25,-0.08,-0.0246,23101602.0,74690093.0,74690.093,7469.0093,74.69009299999999,0.7469009299999999,0.07469009299999999
600121.SH,600121,郑州煤电,20190621,3.25,3.08,3.27,3.08,3.11,0.14,0.045,23783610.0,75233098.0,75233.098,7523.3098,75.233098,0.75233098,0.075233098
600121.SH,600121,郑州煤电,20190614,3.11,3.02,3.19,3.0,3.01,0.1,0.0332,21628633.0,67497316.0,67497.316,6749.731600000001,67.49731600000001,0.6749731600000001,0.067497316
600121.SH,600121,郑州煤电,20190606,3.01,3.24,3.27,2.99,3.24,-0.23,-0.071,19972659.0,62087933.0,62087.933,6208.793299999999,62.08793299999999,0.62087933,0.062087933
600121.SH,600121,郑州煤电,20190531,3.24,3.21,3.32,3.21,3.22,0.02,0.0062,21183896.0,69300502.0,69300.502,6930.0502,69.300502,0.69300502,0.069300502
600121.SH,600121,郑州煤电,20190524,3.22,3.3,3.44,3.21,3.28,-0.06,-0.0183,28204183.0,93472492.0,93472.492,9347.2492,93.472492,0.9347249200000001,0.093472492
600121.SH,600121,郑州煤电,20190517,3.28,3.34,3.45,3.26,3.37,-0.09,-0.0267,30812215.0,103711523.0,103711.523,10371.1523,103.711523,1.03711523,0.103711523
600121.SH,600121,郑州煤电,20190510,3.37,3.48,3.55,3.22,3.57,-0.2,-0.056,38704833.0,128090915.0,128090.915,12809.091499999999,128.090915,1.28090915,0.128090915
600121.SH,600121,郑州煤电,20190430,3.57,3.67,3.67,3.45,3.66,-0.09,-0.0246,19856436.0,70804811.0,70804.811,7080.4811,70.804811,0.70804811,0.070804811
600121.SH,600121,郑州煤电,20190426,3.66,4.16,4.19,3.65,4.2,-0.54,-0.1286,93932160.0,372321186.0,372321.186,37232.1186,372.321186,3.72321186,0.372321186
600121.SH,600121,郑州煤电,20190419,4.2,3.83,4.24,3.78,3.79,0.41,0.1082,139375226.0,560739802.0,560739.802,56073.980200000005,560.739802,5.607398020000001,0.5607398020000001
600121.SH,600121,郑州煤电,20190412,3.79,3.92,4.02,3.73,3.88,-0.09,-0.0232,101925010.0,394766243.0,394766.243,39476.6243,394.76624300000003,3.9476624300000003,0.394766243
600121.SH,600121,郑州煤电,20190404,3.88,3.63,4.02,3.61,3.63,0.25,0.0689,96994851.0,369467806.0,369467.806,36946.7806,369.467806,3.6946780599999998,0.36946780599999995
600121.SH,600121,郑州煤电,20190329,3.63,3.66,3.72,3.48,3.73,-0.1,-0.0268,54279923.0,195550157.0,195550.157,19555.0157,195.550157,1.95550157,0.195550157
600121.SH,600121,郑州煤电,20190322,3.73,3.47,3.94,3.46,3.47,0.26,0.0749,140005305.0,524699811.0,524699.811,52469.9811,524.699811,5.24699811,0.524699811
600121.SH,600121,郑州煤电,20190315,3.47,3.47,3.69,3.38,3.46,0.01,0.0029,74502568.0,264188171.0,264188.171,26418.817099999997,264.18817099999995,2.6418817099999994,0.2641881709999999
600121.SH,600121,郑州煤电,20190308,3.46,3.53,3.86,3.45,3.5,-0.04,-0.0114,114268339.0,412695661.0,412695.661,41269.566100000004,412.69566100000003,4.126956610000001,0.41269566100000005
600121.SH,600121,郑州煤电,20190301,3.5,3.25,3.73,3.23,3.24,0.26,0.0802,120279440.0,417374785.0,417374.785,41737.4785,417.374785,4.17374785,0.41737478499999997
600121.SH,600121,郑州煤电,20190222,3.24,3.14,3.27,3.13,3.12,0.12,0.0385,36287181.0,116160319.0,116160.319,11616.0319,116.160319,1.1616031900000001,0.11616031900000001
600121.SH,600121,郑州煤电,20190215,3.12,3.0,3.17,2.99,3.0,0.12,0.04,24598102.0,76641686.0,76641.686,7664.1686,76.64168599999999,0.76641686,0.076641686
600121.SH,600121,郑州煤电,20190201,3.0,3.07,3.09,2.91,3.06,-0.06,-0.0196,17414209.0,52077731.0,52077.731,5207.7731,52.077731,0.52077731,0.052077731
600121.SH,600121,郑州煤电,20190125,3.06,3.22,3.24,3.05,3.25,-0.19,-0.0585,30287256.0,95008754.0,95008.754,9500.8754,95.00875400000001,0.9500875400000001,0.095008754
600121.SH,600121,郑州煤电,20190118,3.25,3.04,3.37,3.0,3.03,0.22,0.0726,80214304.0,256468876.0,256468.876,25646.8876,256.46887599999997,2.5646887599999997,0.25646887599999996
600121.SH,600121,郑州煤电,20190111,3.03,2.96,3.04,2.93,2.94,0.09,0.0306,16391971.0,49135411.0,49135.411,4913.5411,49.135411000000005,0.49135411000000007,0.049135411000000004
600121.SH,600121,郑州煤电,20190104,2.94,2.9,2.94,2.84,2.9,0.04,0.0138,8001915.0,23150641.0,23150.641,2315.0641,23.150641,0.23150641,0.023150641
600121.SH,600121,郑州煤电,20181228,2.9,2.99,3.02,2.86,3.0,-0.1,-0.0333,11265131.0,33087248.0,33087.248,3308.7248,33.087248,0.33087248,0.033087248
600121.SH,600121,郑州煤电,20181221,3.0,3.07,3.09,2.98,3.09,-0.09,-0.0291,13880401.0,42288022.0,42288.022,4228.8022,42.288022,0.42288022,0.042288021999999995
600121.SH,600121,郑州煤电,20181214,3.09,3.16,3.17,3.06,3.18,-0.09,-0.0283,19498251.0,60853364.0,60853.364,6085.3364,60.853364,0.60853364,0.060853364
600121.SH,600121,郑州煤电,20181207,3.18,3.18,3.22,3.12,3.1,0.08,0.0258,25530831.0,80891309.0,80891.309,8089.130899999999,80.89130899999999,0.8089130899999999,0.080891309
600121.SH,600121,郑州煤电,20181130,3.1,3.08,3.17,3.02,3.15,-0.05,-0.0159,18230361.0,56757092.0,56757.092,5675.709199999999,56.75709199999999,0.56757092,0.056757091999999995
600121.SH,600121,郑州煤电,20181123,3.15,3.38,3.41,3.13,3.39,-0.24,-0.0708,30116101.0,98725182.0,98725.182,9872.5182,98.725182,0.98725182,0.098725182
600121.SH,600121,郑州煤电,20181116,3.39,3.15,3.43,3.15,3.16,0.23,0.0728,44968438.0,150065793.0,150065.793,15006.579300000001,150.065793,1.50065793,0.150065793
600121.SH,600121,郑州煤电,20181109,3.16,3.21,3.28,3.14,3.22,-0.06,-0.0186,25044569.0,80006755.0,80006.755,8000.6755,80.006755,0.80006755,0.080006755
600121.SH,600121,郑州煤电,20181102,3.22,3.24,3.26,3.06,3.33,-0.11,-0.033,43276135.0,137341649.0,137341.649,13734.1649,137.341649,1.3734164899999999,0.13734164899999998
600121.SH,600121,郑州煤电,20181026,3.33,2.93,3.36,2.92,2.9,0.43,0.1483,37031442.0,115419328.0,115419.328,11541.932799999999,115.419328,1.1541932799999999,0.11541932799999999
600121.SH,600121,郑州煤电,20181019,2.9,3.12,3.14,2.79,3.12,-0.22,-0.0705,22173790.0,65480924.0,65480.924,6548.0923999999995,65.480924,0.6548092400000001,0.06548092400000001
600121.SH,600121,郑州煤电,20181012,3.12,3.45,3.5,2.95,3.5,-0.38,-0.1086,32067853.0,105812724.0,105812.724,10581.2724,105.812724,1.0581272400000001,0.10581272400000001
600121.SH,600121,郑州煤电,20180928,3.5,3.51,3.58,3.46,3.53,-0.03,-0.0085,18961617.0,66675306.0,66675.306,6667.5306,66.675306,0.66675306,0.066675306
600121.SH,600121,郑州煤电,20180921,3.53,3.44,3.54,3.38,3.45,0.08,0.0232,22123463.0,76876455.0,76876.455,7687.6455000000005,76.876455,0.7687645500000001,0.07687645500000001
600121.SH,600121,郑州煤电,20180914,3.45,3.49,3.5,3.36,3.5,-0.05,-0.0143,15907536.0,54615291.0,54615.291,5461.5291,54.615291,0.54615291,0.054615290999999996
600121.SH,600121,郑州煤电,20180907,3.5,3.54,3.62,3.44,3.56,-0.06,-0.0169,28641852.0,101016261.0,101016.261,10101.6261,101.016261,1.01016261,0.10101626100000001
600121.SH,600121,郑州煤电,20180831,3.56,3.6,3.82,3.48,3.59,-0.03,-0.0084,52364726.0,192743093.0,192743.093,19274.3093,192.74309300000002,1.92743093,0.192743093
600121.SH,600121,郑州煤电,20180824,3.59,3.61,3.83,3.54,3.65,-0.06,-0.0164,47483024.0,174057277.0,174057.277,17405.7277,174.057277,1.74057277,0.174057277
600121.SH,600121,郑州煤电,20180817,3.65,3.73,3.85,3.35,3.81,-0.16,-0.042,49615571.0,182264086.0,182264.086,18226.408600000002,182.26408600000002,1.8226408600000001,0.18226408600000002
600121.SH,600121,郑州煤电,20180810,3.81,3.7,3.97,3.64,3.74,0.07,0.0187,113469040.0,432344995.0,432344.995,43234.4995,432.344995,4.32344995,0.43234499499999995
600121.SH,600121,郑州煤电,20180803,3.74,3.68,3.74,3.3,3.68,0.06,0.0163,53009018.0,189661014.0,189661.014,18966.1014,189.661014,1.89661014,0.189661014
600121.SH,600121,郑州煤电,20180727,3.68,3.43,3.88,3.4,3.44,0.24,0.0698,65406870.0,236403537.0,236403.537,23640.3537,236.403537,2.36403537,0.236403537
600121.SH,600121,郑州煤电,20180720,3.44,3.45,3.57,3.32,3.45,-0.01,-0.0029,33864815.0,116059562.0,116059.562,11605.9562,116.059562,1.16059562,0.116059562
600121.SH,600121,郑州煤电,20180713,3.45,3.46,3.57,3.27,3.47,-0.02,-0.0058,51742464.0,177888003.0,177888.003,17788.8003,177.888003,1.77888003,0.17788800300000002
600121.SH,600121,郑州煤电,20180706,3.47,3.79,3.83,3.36,3.8,-0.33,-0.0868,69135577.0,250923584.0,250923.584,25092.3584,250.923584,2.50923584,0.25092358400000003
600121.SH,600121,郑州煤电,20180629,3.8,4.22,4.24,3.53,4.24,-0.44,-0.1038,93443028.0,372422697.0,372422.697,37242.2697,372.42269699999997,3.7242269699999997,0.37242269699999997
600121.SH,600121,郑州煤电,20180622,4.24,4.0,4.53,3.88,3.99,0.25,0.0627,142503687.0,601529290.0,601529.29,60152.929000000004,601.5292900000001,6.0152929,0.60152929
600121.SH,600121,郑州煤电,20180615,3.99,3.73,3.99,3.56,3.73,0.26,0.0697,35370359.0,134590208.0,134590.208,13459.020800000002,134.59020800000002,1.3459020800000001,0.13459020800000002
600121.SH,600121,郑州煤电,20180608,3.73,3.87,3.9,3.68,3.85,-0.12,-0.0312,18131253.0,69224154.0,69224.154,6922.4154,69.224154,0.6922415399999999,0.069224154
600121.SH,600121,郑州煤电,20180601,3.85,4.09,4.09,3.76,4.08,-0.23,-0.0564,23076542.0,90471024.0,90471.024,9047.1024,90.471024,0.90471024,0.090471024
600121.SH,600121,郑州煤电,20180525,4.08,4.23,4.29,4.04,4.24,-0.16,-0.0377,25715356.0,107429057.0,107429.057,10742.9057,107.429057,1.07429057,0.10742905700000001
600121.SH,600121,郑州煤电,20180518,4.24,4.28,4.29,4.13,4.27,-0.03,-0.007,21469129.0,90001668.0,90001.668,9000.1668,90.00166800000001,0.9000166800000001,0.090001668
600121.SH,600121,郑州煤电,20180511,4.27,4.14,4.44,4.14,4.15,0.12,0.0289,28130737.0,119853017.0,119853.017,11985.3017,119.853017,1.19853017,0.11985301699999999
600121.SH,600121,郑州煤电,20180504,4.15,4.3,4.31,4.01,4.32,-0.17,-0.0394,25863948.0,106633278.0,106633.278,10663.327800000001,106.633278,1.06633278,0.106633278
