ts_code,code,name,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount,1K_amount,10K_amount,1M_amount,100M_amount,1B_amount
300197.SZ,300197,节能铁汉,20200320,3.33,3.47,3.54,3.09,3.45,-0.12,-0.0348,290474447.0,947246887.67,947246.88767,94724.688767,947.24688767,9.472468876699999,0.9472468876699999
300197.SZ,300197,节能铁汉,20200313,3.45,3.28,3.58,3.06,3.45,0.0,0.0,424098442.0,1422513300.99,1422513.30099,142251.33009899998,1422.5133009899998,14.225133009899999,1.42251330099
300197.SZ,300197,节能铁汉,20200306,3.45,2.64,3.51,2.64,2.63,0.82,0.3118,389167710.0,1214133618.2,1214133.6182000001,121413.36182000002,1214.1336182000002,12.141336182000002,1.2141336182000002
300197.SZ,300197,节能铁汉,20200228,2.63,2.85,2.9,2.58,2.87,-0.24,-0.0836,191909188.0,533662740.32,533662.74032,53366.274032,533.66274032,5.3366274032000005,0.53366274032
300197.SZ,300197,节能铁汉,20200221,2.87,2.55,2.88,2.54,2.55,0.32,0.1255,158844820.0,431022244.32,431022.24432,43102.224432,431.02224432,4.310222443200001,0.4310222443200001
300197.SZ,300197,节能铁汉,20200214,2.55,2.58,2.63,2.51,2.63,-0.08,-0.0304,125661305.0,322786504.33,322786.50432999997,32278.650432999995,322.78650432999996,3.2278650432999996,0.32278650432999995
300197.SZ,300197,节能铁汉,20200207,2.63,2.6,2.63,2.34,2.89,-0.26,-0.09,156203956.0,382541350.7,382541.3507,38254.135070000004,382.54135070000007,3.825413507000001,0.38254135070000006
300197.SZ,300197,节能铁汉,20200123,2.89,3.01,3.07,2.85,3.04,-0.15,-0.0493,75903665.0,226810770.71,226810.77071,22681.077071,226.81077070999999,2.2681077071,0.22681077071
300197.SZ,300197,节能铁汉,20200117,3.04,3.15,3.24,3.03,3.15,-0.11,-0.0349,104208904.0,326545097.38,326545.09738,32654.509738,326.54509738,3.2654509738,0.32654509738000004
300197.SZ,300197,节能铁汉,20200110,3.15,3.2,3.36,3.13,3.18,-0.03,-0.0094,159826156.0,515415135.71,515415.13571,51541.513571,515.4151357100001,5.154151357100001,0.5154151357100001
300197.SZ,300197,节能铁汉,20200103,3.18,3.02,3.21,2.98,3.02,0.16,0.053,87491541.0,270515156.14,270515.15614,27051.515613999996,270.51515614,2.7051515613999997,0.27051515614
300197.SZ,300197,节能铁汉,20191227,3.02,3.05,3.13,3.01,3.08,-0.06,-0.0195,69716015.0,212693226.94,212693.22694,21269.322694,212.69322694,2.1269322693999997,0.21269322693999998
300197.SZ,300197,节能铁汉,20191220,3.08,2.99,3.16,2.95,2.97,0.11,0.037,106936463.0,327001323.26,327001.32326,32700.132326,327.00132326,3.2700132325999998,0.32700132326
300197.SZ,300197,节能铁汉,20191213,2.97,3.15,3.17,2.93,3.15,-0.18,-0.0571,92100653.0,278192137.58,278192.13758,27819.213757999998,278.19213758,2.7819213758,0.27819213758
300197.SZ,300197,节能铁汉,20191206,3.15,3.21,3.22,3.12,3.17,-0.02,-0.0063,44483054.0,140144962.22,140144.96222,14014.496221999998,140.14496221999997,1.4014496221999997,0.14014496221999997
300197.SZ,300197,节能铁汉,20191129,3.17,3.01,3.21,3.0,3.01,0.16,0.0532,54862160.0,170034857.85,170034.85785,17003.485785,170.03485785,1.7003485785,0.17003485785
300197.SZ,300197,节能铁汉,20191122,3.01,3.03,3.05,2.97,3.01,0.0,0.0,38580998.0,116263540.48,116263.54048000001,11626.354048000001,116.26354048000002,1.1626354048000003,0.11626354048000002
300197.SZ,300197,节能铁汉,20191115,3.01,3.11,3.12,2.97,3.12,-0.11,-0.0353,42921237.0,129985411.06,129985.41106,12998.541106,129.98541106000002,1.2998541106000001,0.12998541106
300197.SZ,300197,节能铁汉,20191108,3.12,3.25,3.26,3.09,3.22,-0.1,-0.0311,40894660.0,129078884.66,129078.88466,12907.888466,129.07888466,1.2907888466,0.12907888466
300197.SZ,300197,节能铁汉,20191101,3.22,3.22,3.26,3.15,3.22,0.0,0.0,51669702.0,165802060.49,165802.06049,16580.206049,165.80206049,1.6580206049,0.16580206049
300197.SZ,300197,节能铁汉,20191025,3.22,3.18,3.24,3.11,3.17,0.05,0.0158,45879692.0,145445085.05,145445.08505000002,14544.508505000002,145.44508505000002,1.4544508505000002,0.14544508505000003
300197.SZ,300197,节能铁汉,20191018,3.17,3.26,3.29,3.15,3.25,-0.08,-0.0246,42410616.0,136559590.82,136559.59081999998,13655.959081999998,136.55959081999998,1.3655959081999998,0.13655959081999997
