ts_code,code,name,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount,1K_amount,10K_amount,1M_amount,100M_amount,1B_amount
600715.SH,600715,文投控股,20200320,2.84,3.01,3.03,2.72,2.97,-0.13,-0.0438,42859254.0,122448465.0,122448.465,12244.8465,122.448465,1.22448465,0.12244846499999999
600715.SH,600715,文投控股,20200313,2.97,3.11,3.21,2.82,3.17,-0.2,-0.0631,72314178.0,221099807.0,221099.807,22109.9807,221.099807,2.21099807,0.221099807
600715.SH,600715,文投控股,20200306,3.17,2.89,3.2,2.88,2.89,0.28,0.0969,65880824.0,202150308.0,202150.308,20215.0308,202.150308,2.02150308,0.202150308
600715.SH,600715,文投控股,20200228,2.89,3.18,3.19,2.86,3.19,-0.3,-0.094,82214052.0,251286012.0,251286.012,25128.601199999997,251.28601199999997,2.5128601199999996,0.25128601199999995
600715.SH,600715,文投控股,20200221,3.19,2.99,3.22,2.99,2.96,0.23,0.0777,60181480.0,187986737.0,187986.737,18798.6737,187.986737,1.8798673700000001,0.18798673700000001
600715.SH,600715,文投控股,20200214,2.96,3.01,3.1,2.94,3.04,-0.08,-0.0263,45153522.0,136664951.0,136664.951,13666.4951,136.664951,1.36664951,0.136664951
600715.SH,600715,文投控股,20200207,3.04,2.97,3.05,2.67,3.3,-0.26,-0.0788,59687095.0,172713143.0,172713.143,17271.314300000002,172.71314300000003,1.7271314300000002,0.172713143
600715.SH,600715,文投控股,20200123,3.3,3.5,3.54,3.15,3.51,-0.21,-0.0598,43024003.0,145329669.0,145329.669,14532.9669,145.329669,1.45329669,0.145329669
600715.SH,600715,文投控股,20200117,3.51,3.58,3.65,3.47,3.56,-0.05,-0.014,60552432.0,215034171.0,215034.171,21503.4171,215.034171,2.1503417099999997,0.21503417099999997
600715.SH,600715,文投控股,20200110,3.56,3.66,3.94,3.55,3.64,-0.08,-0.022,106570032.0,396221760.0,396221.76,39622.176,396.22176,3.9622176000000002,0.39622176000000003
