ts_code,code,name,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount,1K_amount,10K_amount,1M_amount,100M_amount,1B_amount
300392.SZ,300392,腾信股份,20200320,7.21,7.5,7.59,6.76,7.45,-0.24,-0.0322,22417260.0,160217221.31,160217.22131,16021.722130999999,160.21722130999999,1.6021722130999998,0.16021722131
300392.SZ,300392,腾信股份,20200313,7.45,8.01,8.04,7.02,8.12,-0.67,-0.0825,31921311.0,244622286.57,244622.28657,24462.228657,244.62228657,2.4462228657,0.24462228656999999
300392.SZ,300392,腾信股份,20200306,8.12,7.58,8.74,7.49,7.48,0.64,0.0856,51546395.0,415981447.36,415981.44736,41598.144736,415.98144736,4.1598144736,0.41598144736
300392.SZ,300392,腾信股份,20200228,7.48,7.8,8.58,7.45,7.81,-0.33,-0.0423,53933171.0,430898422.45,430898.42245,43089.842245,430.89842245,4.3089842245,0.43089842245
300392.SZ,300392,腾信股份,20200221,7.81,6.87,7.92,6.87,6.86,0.95,0.1385,41370223.0,312084361.91,312084.36191000004,31208.436191000004,312.08436191000004,3.1208436191000004,0.31208436191000005
300392.SZ,300392,腾信股份,20200214,6.86,7.1,7.15,6.73,7.1,-0.24,-0.0338,21597712.0,150070149.15,150070.14915,15007.014915000002,150.07014915000002,1.5007014915,0.15007014915
300392.SZ,300392,腾信股份,20200207,7.1,6.73,7.11,6.11,7.48,-0.38,-0.0508,25121003.0,168820013.68,168820.01368,16882.001368,168.82001368000002,1.6882001368000001,0.16882001368000002
300392.SZ,300392,腾信股份,20200123,7.48,7.73,8.02,7.33,7.72,-0.24,-0.0311,24638309.0,190826776.34,190826.77634,19082.677634,190.82677634,1.9082677634,0.19082677634
300392.SZ,300392,腾信股份,20200117,7.72,7.94,8.05,7.65,7.94,-0.22,-0.0277,25741150.0,201306609.05,201306.60905,20130.660905,201.30660905000002,2.0130660905,0.20130660905000003
300392.SZ,300392,腾信股份,20200110,7.94,7.82,8.34,7.75,7.9,0.04,0.0051,48450140.0,387464616.98,387464.61698,38746.461698,387.46461698,3.8746461698,0.38746461698
