ts_code,code,name,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount,1K_amount,10K_amount,1M_amount,100M_amount,1B_amount
000993.SZ,000993,闽东电力,20200320,6.48,6.84,6.84,6.25,6.65,-0.17,-0.0256,19943115.0,130080602.95,130080.60295,13008.060295,130.08060294999999,1.3008060295,0.13008060294999998
000993.SZ,000993,闽东电力,20200313,6.65,7.0,7.09,6.35,7.13,-0.48,-0.0673,31050045.0,212346263.68,212346.26368,21234.626368,212.34626368000002,2.1234626368000002,0.21234626368000004
000993.SZ,000993,闽东电力,20200306,7.13,6.7,7.32,6.6,6.6,0.53,0.0803,47399059.0,332989761.48,332989.76148000004,33298.976148,332.98976148,3.3298976148,0.33298976148000003
000993.SZ,000993,闽东电力,20200228,6.6,7.02,7.45,6.53,7.1,-0.5,-0.0704,54144840.0,378620432.51,378620.43251,37862.043251,378.62043251,3.7862043251,0.37862043251
000993.SZ,000993,闽东电力,20200221,7.1,6.25,7.25,6.23,6.24,0.86,0.1378,56507750.0,388976730.73,388976.73073,38897.673073,388.97673073,3.8897673072999996,0.38897673072999994
000993.SZ,000993,闽东电力,20200214,6.24,6.11,6.41,6.0,6.1,0.14,0.023,27801866.0,173438015.96,173438.01596000002,17343.801596,173.43801596,1.7343801596,0.17343801596
000993.SZ,000993,闽东电力,20200207,6.1,6.26,6.26,5.64,6.95,-0.85,-0.1223,26183756.0,158312849.35,158312.84935,15831.284935,158.31284935,1.5831284934999998,0.15831284934999998
000993.SZ,000993,闽东电力,20200123,6.95,7.26,7.35,6.56,7.27,-0.32,-0.044,16085266.0,114443462.35,114443.46234999999,11444.346234999999,114.44346234999999,1.1444346234999998,0.11444346234999998
000993.SZ,000993,闽东电力,20200117,7.27,7.38,7.64,7.25,7.42,-0.15,-0.0202,29187356.0,216983848.04,216983.84803999998,21698.384803999998,216.98384803999997,2.1698384803999997,0.21698384803999998
000993.SZ,000993,闽东电力,20200110,7.42,7.32,7.48,7.22,7.36,0.06,0.0082,32110287.0,236951648.66,236951.64866,23695.164866,236.95164866,2.3695164866,0.23695164865999999
000993.SZ,000993,闽东电力,20200103,7.36,7.2,7.46,7.15,7.25,0.11,0.0152,24586309.0,180676394.09,180676.39409000002,18067.639409000003,180.67639409000003,1.8067639409000003,0.18067639409000003
000993.SZ,000993,闽东电力,20191227,7.25,7.19,7.46,7.01,7.19,0.06,0.0083,24715131.0,178563372.15,178563.37215,17856.337215,178.56337215,1.7856337215,0.17856337215
000993.SZ,000993,闽东电力,20191220,7.19,7.08,7.35,7.03,7.05,0.14,0.0199,22941732.0,165182992.47,165182.99247,16518.299247,165.18299247,1.6518299247,0.16518299246999998
000993.SZ,000993,闽东电力,20191213,7.05,6.98,7.15,6.94,6.98,0.07,0.01,13963101.0,98101936.97,98101.93697,9810.193696999999,98.10193696999998,0.9810193696999998,0.09810193696999998
000993.SZ,000993,闽东电力,20191206,6.98,6.84,7.15,6.83,6.85,0.13,0.019,12588732.0,87575726.28,87575.72628,8757.572628,87.57572628,0.8757572628,0.08757572628
000993.SZ,000993,闽东电力,20191129,6.85,6.95,6.97,6.8,6.94,-0.09,-0.013,8317781.0,57288053.65,57288.05365,5728.805365,57.28805365,0.5728805365,0.057288053650000004
000993.SZ,000993,闽东电力,20191122,6.94,6.85,7.24,6.76,6.88,0.06,0.0087,15107099.0,105519109.09,105519.10909,10551.910909,105.51910909,1.0551910909,0.10551910909
000993.SZ,000993,闽东电力,20191115,6.88,7.24,7.26,6.79,7.29,-0.41,-0.0562,16972672.0,117886703.75,117886.70375,11788.670375,117.88670375,1.1788670374999999,0.11788670374999999
000993.SZ,000993,闽东电力,20191108,7.29,7.46,7.52,7.29,7.39,-0.1,-0.0135,16605271.0,122340599.45,122340.59945000001,12234.059945,122.34059945000001,1.2234059945000002,0.12234059945000002
000993.SZ,000993,闽东电力,20191101,7.39,7.5,7.57,7.26,7.44,-0.05,-0.0067,17179930.0,127559181.69,127559.18169,12755.918169,127.55918169,1.2755918169,0.12755918169
000993.SZ,000993,闽东电力,20191025,7.44,7.37,7.46,7.26,7.37,0.07,0.0095,12349800.0,91132180.0,91132.18,9113.217999999999,91.13217999999999,0.9113218,0.09113218
000993.SZ,000993,闽东电力,20191018,7.37,7.46,7.66,7.37,7.43,-0.06,-0.0081,24176804.0,181583956.79,181583.95679,18158.395679,181.58395679,1.8158395679000001,0.18158395679
000993.SZ,000993,闽东电力,20191011,7.43,7.27,8.03,7.27,7.26,0.17,0.0234,45126686.0,344683550.47,344683.55047,34468.355047000005,344.68355047000006,3.4468355047000006,0.34468355047000004
000993.SZ,000993,闽东电力,20190930,7.26,7.21,7.35,7.21,7.33,-0.07,-0.0095,2495113.0,18167369.57,18167.36957,1816.7369569999998,18.167369569999998,0.18167369569999997,0.018167369569999998
000993.SZ,000993,闽东电力,20190927,7.33,7.91,7.91,7.3,7.91,-0.58,-0.0733,24182969.0,182522131.95,182522.13194999998,18252.213194999997,182.52213194999996,1.8252213194999996,0.18252213194999994
000993.SZ,000993,闽东电力,20190920,7.91,8.19,8.23,7.8,8.16,-0.25,-0.0306,34957834.0,278980344.14,278980.34414,27898.034414,278.98034414,2.7898034414,0.27898034414
000993.SZ,000993,闽东电力,20190912,8.16,7.9,8.28,7.88,7.86,0.3,0.0382,48480382.0,393503651.11,393503.65111000004,39350.36511100001,393.5036511100001,3.9350365111000007,0.3935036511100001
000993.SZ,000993,闽东电力,20190906,7.86,7.54,8.13,7.51,7.56,0.3,0.0397,56218033.0,443074315.54,443074.31554000004,44307.431554,443.07431554000004,4.4307431554,0.44307431554
000993.SZ,000993,闽东电力,20190830,7.56,7.61,7.87,7.51,7.7,-0.14,-0.0182,40680942.0,313022790.39,313022.79039,31302.279038999997,313.02279038999995,3.1302279038999994,0.3130227903899999
000993.SZ,000993,闽东电力,20190823,7.7,7.43,7.77,7.43,7.49,0.21,0.028,40083229.0,306674467.24,306674.46724,30667.446724,306.67446724,3.0667446724,0.30667446724
000993.SZ,000993,闽东电力,20190816,7.49,7.29,7.59,7.16,7.26,0.23,0.0317,29887718.0,220796103.93,220796.10393,22079.610393000003,220.79610393000002,2.2079610393,0.22079610393000002
000993.SZ,000993,闽东电力,20190809,7.26,7.91,8.11,7.12,8.07,-0.81,-0.1004,62582405.0,475925531.26,475925.53126,47592.553126,475.92553126,4.759255312600001,0.47592553126000003
000993.SZ,000993,闽东电力,20190802,8.07,7.51,8.24,7.41,7.39,0.68,0.092,84042039.0,670885361.11,670885.36111,67088.53611100001,670.8853611100001,6.7088536111,0.6708853611100001
000993.SZ,000993,闽东电力,20190726,7.39,7.76,7.78,7.26,7.78,-0.39,-0.0501,23624418.0,174661724.24,174661.72424,17466.172424,174.66172424,1.7466172424000002,0.17466172424
000993.SZ,000993,闽东电力,20190719,7.78,7.81,8.11,7.75,7.81,-0.03,-0.0038,34083275.0,270355239.49,270355.23949,27035.523949000002,270.35523949000003,2.7035523949000004,0.27035523949000007
000993.SZ,000993,闽东电力,20190712,7.81,7.91,8.16,7.6,8.01,-0.2,-0.025,35052022.0,272746486.38,272746.48638,27274.648638000002,272.74648638,2.7274648638000003,0.27274648638000004
000993.SZ,000993,闽东电力,20190705,8.01,9.18,9.18,7.85,8.47,-0.46,-0.0543,95701810.0,800237822.62,800237.82262,80023.782262,800.23782262,8.0023782262,0.80023782262
000993.SZ,000993,闽东电力,20190628,8.47,8.18,8.47,7.63,8.15,0.32,0.0393,60390960.0,484469351.57,484469.35157,48446.935157,484.46935157,4.8446935157,0.48446935157000004
000993.SZ,000993,闽东电力,20190621,8.15,8.36,8.69,7.84,8.58,-0.43,-0.0501,79242874.0,652475406.45,652475.40645,65247.540645,652.47540645,6.524754064500001,0.65247540645
000993.SZ,000993,闽东电力,20190614,8.58,8.66,9.99,8.27,8.58,0.0,0.0,190452990.0,1738231236.76,1738231.23676,173823.123676,1738.2312367599998,17.382312367599997,1.7382312367599997
000993.SZ,000993,闽东电力,20190606,8.58,8.58,9.26,8.1,8.66,-0.08,-0.0092,125964022.0,1093475414.64,1093475.41464,109347.54146400001,1093.47541464,10.934754146400001,1.09347541464
000993.SZ,000993,闽东电力,20190531,8.66,7.91,9.14,7.74,7.78,0.88,0.1131,195026719.0,1667866112.8,1667866.1128,166786.61128,1667.8661128,16.678661128,1.6678661128
000993.SZ,000993,闽东电力,20190524,7.78,7.28,9.05,7.22,8.02,-0.24,-0.0299,185713489.0,1527685250.75,1527685.25075,152768.52507499998,1527.6852507499998,15.276852507499997,1.5276852507499998
000993.SZ,000993,闽东电力,20190517,8.02,7.15,9.03,7.1,7.22,0.8,0.1108,105013389.0,846203508.51,846203.50851,84620.350851,846.20350851,8.4620350851,0.84620350851
000993.SZ,000993,闽东电力,20190510,7.22,7.24,7.76,6.65,7.35,-0.13,-0.0177,67498478.0,488783302.45,488783.30244999996,48878.330245,488.78330244999995,4.8878330245,0.48878330245
000993.SZ,000993,闽东电力,20190430,7.35,7.52,7.59,6.78,7.48,-0.13,-0.0174,26534351.0,190885255.56,190885.25556,19088.525556,190.88525556000002,1.9088525556000002,0.19088525556000002
000993.SZ,000993,闽东电力,20190426,7.48,8.37,8.38,7.3,8.4,-0.92,-0.1095,68483446.0,544837878.63,544837.87863,54483.787863000005,544.8378786300001,5.448378786300001,0.5448378786300001
000993.SZ,000993,闽东电力,20190419,8.4,8.83,9.32,8.23,8.99,-0.59,-0.0656,165411745.0,1433977162.36,1433977.16236,143397.716236,1433.97716236,14.339771623599999,1.43397716236
000993.SZ,000993,闽东电力,20190412,8.99,8.4,8.99,7.78,8.43,0.56,0.0664,122445709.0,1019014819.9,1019014.8199,101901.48199,1019.0148199,10.190148199,1.0190148199
000993.SZ,000993,闽东电力,20190404,8.43,8.02,8.88,8.02,8.1,0.33,0.0407,144385302.0,1224501079.76,1224501.0797599999,122450.10797599998,1224.5010797599998,12.245010797599997,1.2245010797599998
000993.SZ,000993,闽东电力,20190329,8.1,9.85,10.3,7.73,10.89,-2.79,-0.2562,220744574.0,1961919061.82,1961919.06182,196191.906182,1961.91906182,19.6191906182,1.9619190618200002
000993.SZ,000993,闽东电力,20190322,10.89,7.79,11.46,7.46,7.12,3.77,0.5295,197736673.0,1983446585.76,1983446.58576,198344.658576,1983.4465857599998,19.834465857599998,1.9834465857599999
000993.SZ,000993,闽东电力,20190315,7.12,5.5,7.12,5.5,5.5,1.62,0.2945,86055738.0,540560841.87,540560.84187,54056.084187,540.56084187,5.4056084187,0.54056084187
000993.SZ,000993,闽东电力,20190308,5.5,5.6,6.15,5.46,5.72,-0.22,-0.0385,63792039.0,371059507.91,371059.50791000004,37105.950791,371.05950791000004,3.7105950791000004,0.37105950791000003
