ts_code,code,name,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount,1K_amount,10K_amount,1M_amount,100M_amount,1B_amount
600685.SH,600685,中船防务,20200320,12.27,13.28,13.3,11.8,13.08,-0.81,-0.0619,26252676.0,324014008.0,324014.008,32401.400799999996,324.01400799999993,3.2401400799999993,0.3240140079999999
600685.SH,600685,中船防务,20200313,13.08,13.56,13.93,12.58,13.76,-0.68,-0.0494,32252847.0,428226315.0,428226.315,42822.6315,428.22631500000006,4.28226315,0.428226315
600685.SH,600685,中船防务,20200306,13.76,13.05,14.0,13.05,13.01,0.75,0.0576,32739892.0,445844644.0,445844.644,44584.4644,445.84464399999996,4.4584464399999995,0.44584464399999996
600685.SH,600685,中船防务,20200228,13.01,14.11,15.08,13.01,14.24,-1.23,-0.0864,65833297.0,924072659.0,924072.659,92407.2659,924.0726589999999,9.24072659,0.9240726589999999
600685.SH,600685,中船防务,20200221,14.24,13.15,14.39,13.08,12.99,1.25,0.0962,44822846.0,625563524.0,625563.524,62556.352399999996,625.5635239999999,6.255635239999999,0.6255635239999999
600685.SH,600685,中船防务,20200214,12.99,12.78,13.35,12.63,12.82,0.17,0.0133,26084037.0,340789892.0,340789.892,34078.989199999996,340.78989199999995,3.4078989199999996,0.340789892
600685.SH,600685,中船防务,20200207,12.82,13.13,13.13,11.82,14.59,-1.77,-0.1213,31674830.0,397789805.0,397789.805,39778.9805,397.789805,3.97789805,0.397789805
600685.SH,600685,中船防务,20200123,14.59,15.38,15.48,14.56,15.25,-0.66,-0.0433,19126728.0,287463767.0,287463.767,28746.3767,287.463767,2.8746376700000003,0.28746376700000004
600685.SH,600685,中船防务,20200117,15.25,15.85,15.96,15.21,15.77,-0.52,-0.033,28961412.0,449285948.0,449285.948,44928.5948,449.28594799999996,4.49285948,0.449285948
600685.SH,600685,中船防务,20200110,15.77,15.32,16.74,15.02,15.07,0.7,0.0464,70236123.0,1105260223.0,1105260.223,110526.0223,1105.260223,11.05260223,1.105260223
600685.SH,600685,中船防务,20200103,15.07,14.68,15.16,14.41,14.66,0.41,0.028,22495643.0,333971063.0,333971.063,33397.1063,333.971063,3.3397106300000003,0.333971063
600685.SH,600685,中船防务,20191227,14.66,14.71,14.83,14.45,14.71,-0.05,-0.0034,17658206.0,259053306.0,259053.306,25905.3306,259.053306,2.5905330600000003,0.25905330600000004
600685.SH,600685,中船防务,20191220,14.71,14.41,15.86,14.41,14.39,0.32,0.0222,53101882.0,800815382.0,800815.382,80081.5382,800.815382,8.00815382,0.800815382
600685.SH,600685,中船防务,20191213,14.39,14.6,14.6,14.22,14.6,-0.21,-0.0144,24560438.0,353140857.0,353140.857,35314.0857,353.14085700000004,3.5314085700000004,0.35314085700000003
600685.SH,600685,中船防务,20191206,14.6,14.84,14.84,14.2,14.72,-0.12,-0.0082,20082545.0,290406286.0,290406.286,29040.628600000004,290.406286,2.9040628600000002,0.290406286
600685.SH,600685,中船防务,20191129,14.72,14.63,15.44,14.52,14.94,-0.22,-0.0147,24240936.0,361781004.0,361781.004,36178.1004,361.78100400000005,3.6178100400000006,0.3617810040000001
600685.SH,600685,中船防务,20191122,14.94,14.54,15.54,14.31,14.69,0.25,0.017,36917859.0,546162241.0,546162.241,54616.22410000001,546.1622410000001,5.461622410000001,0.5461622410000001
600685.SH,600685,中船防务,20191115,14.69,15.6,15.6,14.35,15.47,-0.78,-0.0504,22237314.0,328389366.0,328389.366,32838.9366,328.389366,3.28389366,0.328389366
600685.SH,600685,中船防务,20191108,15.47,15.56,16.29,15.22,15.54,-0.07,-0.0045,25430448.0,398505988.0,398505.988,39850.5988,398.505988,3.98505988,0.39850598800000003
600685.SH,600685,中船防务,20191101,15.54,17.28,17.28,15.1,16.7,-1.16,-0.0695,36004728.0,585873452.0,585873.452,58587.3452,585.873452,5.8587345200000005,0.5858734520000001
600685.SH,600685,中船防务,20191025,16.7,16.19,17.29,15.6,16.2,0.5,0.0309,36461100.0,601356934.0,601356.934,60135.693400000004,601.356934,6.01356934,0.601356934
600685.SH,600685,中船防务,20191018,16.2,16.95,17.53,16.12,16.78,-0.58,-0.0346,29814680.0,503545203.0,503545.203,50354.5203,503.54520299999996,5.035452029999999,0.5035452029999999
600685.SH,600685,中船防务,20191011,16.78,16.82,17.16,16.58,17.01,-0.23,-0.0135,22886654.0,385977012.0,385977.012,38597.701199999996,385.97701199999995,3.8597701199999994,0.38597701199999995
600685.SH,600685,中船防务,20190930,17.01,17.12,17.7,16.98,17.08,-0.07,-0.0041,6094600.0,105391700.0,105391.7,10539.17,105.3917,1.053917,0.1053917
