ts_code,code,name,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount,1K_amount,10K_amount,1M_amount,100M_amount,1B_amount
603938.SH,603938,三孚股份,20200320,29.03,32.75,34.45,27.84,32.22,-3.19,-0.099,21133759.0,648233073.0,648233.073,64823.3073,648.233073,6.48233073,0.648233073
603938.SH,603938,三孚股份,20200313,32.22,29.52,33.56,27.08,30.09,2.13,0.0708,24868627.0,755751797.0,755751.797,75575.17970000001,755.7517970000001,7.557517970000001,0.7557517970000001
603938.SH,603938,三孚股份,20200306,30.09,29.36,32.35,29.34,28.99,1.1,0.0379,14475369.0,442463224.0,442463.224,44246.3224,442.46322399999997,4.424632239999999,0.44246322399999993
603938.SH,603938,三孚股份,20200228,28.99,35.0,36.78,28.35,35.56,-6.57,-0.1848,25374510.0,836230298.0,836230.298,83623.02979999999,836.230298,8.362302979999999,0.8362302979999999
603938.SH,603938,三孚股份,20200221,35.56,26.3,36.41,25.77,26.32,9.24,0.3511,35661991.0,1123315298.0,1123315.298,112331.52979999999,1123.315298,11.23315298,1.123315298
603938.SH,603938,三孚股份,20200214,26.32,25.9,29.0,25.5,26.09,0.23,0.0088,19191300.0,513570092.0,513570.092,51357.0092,513.570092,5.135700920000001,0.513570092
603938.SH,603938,三孚股份,20200207,26.09,23.33,26.51,22.03,25.92,0.17,0.0066,21389968.0,517792366.0,517792.366,51779.2366,517.792366,5.17792366,0.517792366
603938.SH,603938,三孚股份,20200123,25.92,23.98,27.8,23.65,23.98,1.94,0.0809,19331417.0,503689822.0,503689.822,50368.9822,503.689822,5.03689822,0.503689822
603938.SH,603938,三孚股份,20200117,23.98,23.26,24.82,22.51,23.11,0.87,0.0376,18809808.0,447711693.0,447711.693,44771.1693,447.711693,4.47711693,0.447711693
603938.SH,603938,三孚股份,20200110,23.11,20.28,24.3,19.85,20.65,2.46,0.1191,30809781.0,680222927.0,680222.927,68022.2927,680.222927,6.802229270000001,0.6802229270000001
603938.SH,603938,三孚股份,20200103,20.65,19.8,22.45,19.02,20.9,-0.25,-0.012,29747257.0,623274511.0,623274.511,62327.451100000006,623.2745110000001,6.232745110000001,0.6232745110000001
603938.SH,603938,三孚股份,20191227,20.9,17.23,20.9,16.77,17.16,3.74,0.2179,11702198.0,226264279.0,226264.279,22626.427900000002,226.26427900000002,2.26264279,0.226264279
603938.SH,603938,三孚股份,20191220,17.16,16.9,17.44,16.88,16.9,0.26,0.0154,3490226.0,60099197.0,60099.197,6009.9197,60.099197000000004,0.60099197,0.06009919700000001
603938.SH,603938,三孚股份,20191213,16.9,16.6,18.07,16.59,16.71,0.19,0.0114,4531683.0,77250514.0,77250.514,7725.051399999999,77.250514,0.7725051399999999,0.07725051399999999
603938.SH,603938,三孚股份,20191206,16.71,16.19,16.75,16.07,16.19,0.52,0.0321,2004215.0,32900534.0,32900.534,3290.0534,32.900534,0.32900534,0.032900533999999995
603938.SH,603938,三孚股份,20191129,16.19,16.06,16.49,16.06,16.15,0.04,0.0025,1495594.0,24346086.0,24346.086,2434.6086,24.346086,0.24346086,0.024346086
603938.SH,603938,三孚股份,20191122,16.15,16.21,16.57,16.05,16.29,-0.14,-0.0086,1759915.0,28795333.0,28795.333,2879.5333,28.795333,0.28795333,0.028795333
603938.SH,603938,三孚股份,20191115,16.29,16.8,16.95,16.26,16.93,-0.64,-0.0378,2457520.0,40643477.0,40643.477,4064.3477,40.643477,0.40643476999999995,0.040643477
603938.SH,603938,三孚股份,20191108,16.93,17.18,17.39,16.83,17.18,-0.25,-0.0146,2349691.0,40110165.0,40110.165,4011.0165,40.110165,0.40110165000000003,0.040110165
603938.SH,603938,三孚股份,20191101,17.18,17.49,17.8,16.97,17.49,-0.31,-0.0177,3563551.0,61922785.0,61922.785,6192.2785,61.922785000000005,0.61922785,0.061922785
603938.SH,603938,三孚股份,20191025,17.49,17.62,17.68,17.13,17.66,-0.17,-0.0096,2800717.0,48731718.0,48731.718,4873.1718,48.731718,0.48731718,0.048731718
603938.SH,603938,三孚股份,20191018,17.66,18.23,18.68,17.61,18.23,-0.57,-0.0313,4557145.0,82667514.0,82667.514,8266.7514,82.667514,0.82667514,0.082667514
603938.SH,603938,三孚股份,20191011,18.23,18.01,18.44,17.6,18.02,0.21,0.0117,3981191.0,72045615.0,72045.615,7204.561500000001,72.04561500000001,0.7204561500000001,0.07204561500000001
