ts_code,code,name,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount,1K_amount,10K_amount,1M_amount,100M_amount,1B_amount
600601.SH,600601,ST方科,20200320,3.25,3.38,3.46,3.14,3.37,-0.12,-0.0356,78089918.0,255327019.0,255327.019,25532.7019,255.327019,2.55327019,0.255327019
600601.SH,600601,ST方科,20200313,3.37,3.45,3.59,3.21,3.5,-0.13,-0.0371,131922659.0,453021001.0,453021.001,45302.100099999996,453.02100099999996,4.530210009999999,0.4530210009999999
600601.SH,600601,ST方科,20200306,3.5,3.46,3.8,3.44,3.42,0.08,0.0234,193558834.0,689181652.0,689181.652,68918.1652,689.181652,6.89181652,0.689181652
600601.SH,600601,ST方科,20200228,3.42,3.46,4.1,3.38,3.46,-0.04,-0.0116,572456389.0,2183507232.0,2183507.232,218350.72319999998,2183.507232,21.83507232,2.1835072319999997
600601.SH,600601,ST方科,20200221,3.46,3.06,3.54,3.05,3.07,0.39,0.127,262436678.0,871725616.0,871725.616,87172.5616,871.7256160000001,8.71725616,0.871725616
600601.SH,600601,ST方科,20200214,3.07,3.08,3.11,3.02,3.09,-0.02,-0.0065,88539637.0,271332079.0,271332.079,27133.2079,271.332079,2.71332079,0.271332079
600601.SH,600601,ST方科,20200207,3.09,3.09,3.11,2.78,3.43,-0.34,-0.0991,83534731.0,252012711.0,252012.711,25201.2711,252.01271100000002,2.5201271100000002,0.252012711
600601.SH,600601,ST方科,20200123,3.43,3.6,3.62,3.25,3.62,-0.19,-0.0525,70409029.0,242458713.0,242458.713,24245.8713,242.458713,2.42458713,0.242458713
600601.SH,600601,ST方科,20200117,3.62,3.73,3.8,3.57,3.75,-0.13,-0.0347,93627132.0,345890741.0,345890.741,34589.0741,345.890741,3.45890741,0.345890741
600601.SH,600601,ST方科,20200110,3.75,3.64,3.88,3.61,3.68,0.07,0.019,121376658.0,450099657.0,450099.657,45009.9657,450.099657,4.50099657,0.450099657
600601.SH,600601,ST方科,20200103,3.68,3.67,3.73,3.6,3.68,0.0,0.0,56413363.0,207089158.0,207089.158,20708.9158,207.089158,2.07089158,0.207089158
600601.SH,600601,ST方科,20191227,3.68,3.72,3.77,3.59,3.74,-0.06,-0.016,99337777.0,365801872.0,365801.872,36580.1872,365.801872,3.65801872,0.365801872
600601.SH,600601,ST方科,20191220,3.74,3.47,3.88,3.43,3.46,0.28,0.0809,209603176.0,769863839.0,769863.839,76986.3839,769.863839,7.69863839,0.769863839
600601.SH,600601,ST方科,20191213,3.46,3.4,3.6,3.38,3.44,0.02,0.0058,101856239.0,355200052.0,355200.052,35520.0052,355.20005199999997,3.5520005199999996,0.35520005199999993
600601.SH,600601,ST方科,20191206,3.44,3.31,3.61,3.23,3.28,0.16,0.0488,183585343.0,638982105.0,638982.105,63898.2105,638.982105,6.38982105,0.638982105
