ts_code,code,name,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount,1K_amount,10K_amount,1M_amount,100M_amount,1B_amount
600231.SH,600231,凌钢股份,20200320,2.32,2.36,2.38,2.22,2.34,-0.02,-0.0085,42066383.0,96273589.0,96273.589,9627.358900000001,96.27358900000002,0.9627358900000001,0.09627358900000002
600231.SH,600231,凌钢股份,20200313,2.34,2.45,2.45,2.24,2.47,-0.13,-0.0526,60878148.0,144673448.0,144673.448,14467.3448,144.673448,1.4467344800000002,0.144673448
600231.SH,600231,凌钢股份,20200306,2.47,2.31,2.57,2.31,2.31,0.16,0.0693,78892177.0,194065445.0,194065.445,19406.5445,194.065445,1.94065445,0.194065445
600231.SH,600231,凌钢股份,20200228,2.31,2.45,2.49,2.3,2.46,-0.15,-0.061,68015012.0,163075005.0,163075.005,16307.5005,163.075005,1.63075005,0.163075005
600231.SH,600231,凌钢股份,20200221,2.46,2.4,2.49,2.39,2.41,0.05,0.0207,57871468.0,141298619.0,141298.619,14129.8619,141.298619,1.41298619,0.14129861900000001
600231.SH,600231,凌钢股份,20200214,2.41,2.24,2.67,2.24,2.26,0.15,0.0664,89386527.0,220635210.0,220635.21,22063.521,220.63521,2.2063521,0.22063521000000003
600231.SH,600231,凌钢股份,20200207,2.26,2.28,2.29,2.05,2.53,-0.27,-0.1067,47487751.0,105405832.0,105405.832,10540.5832,105.40583199999999,1.05405832,0.105405832
600231.SH,600231,凌钢股份,20200123,2.53,2.65,2.65,2.51,2.65,-0.12,-0.0453,35375135.0,91075891.0,91075.891,9107.589100000001,91.07589100000001,0.9107589100000001,0.091075891
600231.SH,600231,凌钢股份,20200117,2.65,2.73,2.77,2.64,2.74,-0.09,-0.0328,32198440.0,87232164.0,87232.164,8723.216400000001,87.23216400000001,0.8723216400000001,0.08723216400000001
600231.SH,600231,凌钢股份,20200110,2.74,2.75,2.83,2.73,2.77,-0.03,-0.0108,42935047.0,118896713.0,118896.713,11889.6713,118.896713,1.18896713,0.118896713
600231.SH,600231,凌钢股份,20200103,2.77,2.73,2.8,2.7,2.71,0.06,0.0221,39586947.0,108953832.0,108953.832,10895.3832,108.953832,1.08953832,0.108953832
600231.SH,600231,凌钢股份,20191227,2.71,2.73,2.74,2.65,2.73,-0.02,-0.0073,27101951.0,72895664.0,72895.664,7289.566400000001,72.89566400000001,0.7289566400000002,0.07289566400000001
600231.SH,600231,凌钢股份,20191220,2.73,2.73,2.79,2.7,2.72,0.01,0.0037,34322548.0,94333490.0,94333.49,9433.349,94.33349,0.9433349,0.09433348999999999
600231.SH,600231,凌钢股份,20191213,2.72,2.7,2.78,2.69,2.69,0.03,0.0112,30369438.0,82862638.0,82862.638,8286.2638,82.862638,0.82862638,0.082862638
600231.SH,600231,凌钢股份,20191206,2.69,2.73,2.73,2.66,2.71,-0.02,-0.0074,17783619.0,47785899.0,47785.899,4778.5899,47.785899,0.47785899,0.047785899
600231.SH,600231,凌钢股份,20191129,2.71,2.71,2.9,2.67,2.69,0.02,0.0074,64962548.0,181343475.0,181343.475,18134.3475,181.343475,1.81343475,0.181343475
600231.SH,600231,凌钢股份,20191122,2.69,2.59,2.72,2.55,2.59,0.1,0.0386,24555544.0,64945463.0,64945.463,6494.5463,64.945463,0.64945463,0.06494546300000001
600231.SH,600231,凌钢股份,20191115,2.59,2.68,2.68,2.59,2.67,-0.08,-0.03,10662521.0,28009519.0,28009.519,2800.9519,28.009519,0.28009519,0.028009519
600231.SH,600231,凌钢股份,20191108,2.67,2.69,2.74,2.66,2.69,-0.02,-0.0074,14659004.0,39394997.0,39394.997,3939.4997000000003,39.394997000000004,0.39394997000000004,0.039394997
600231.SH,600231,凌钢股份,20191101,2.69,2.79,2.83,2.65,2.79,-0.1,-0.0358,16226911.0,44551261.0,44551.261,4455.1260999999995,44.551261,0.44551261,0.044551260999999995
600231.SH,600231,凌钢股份,20191025,2.79,2.71,2.9,2.67,2.71,0.08,0.0295,22429723.0,62021905.0,62021.905,6202.1905,62.021905,0.62021905,0.062021905
600231.SH,600231,凌钢股份,20191018,2.71,2.79,2.82,2.7,2.78,-0.07,-0.0252,13169165.0,36443920.0,36443.92,3644.392,36.44392,0.36443919999999996,0.03644392
600231.SH,600231,凌钢股份,20191011,2.78,2.73,2.79,2.7,2.74,0.04,0.0146,10702203.0,29474363.0,29474.363,2947.4363000000003,29.474363000000004,0.29474363000000003,0.029474363000000003
600231.SH,600231,凌钢股份,20190930,2.74,2.73,2.76,2.72,2.74,0.0,0.0,3284509.0,8990805.0,8990.805,899.0805,8.990805,0.08990805,0.008990805000000001
600231.SH,600231,凌钢股份,20190927,2.74,2.83,2.83,2.69,2.83,-0.09,-0.0318,23388179.0,64538021.0,64538.021,6453.8021,64.538021,0.64538021,0.064538021
600231.SH,600231,凌钢股份,20190920,2.83,2.94,2.97,2.82,2.94,-0.11,-0.0374,24873599.0,71618613.0,71618.613,7161.8613,71.618613,0.71618613,0.071618613
600231.SH,600231,凌钢股份,20190912,2.94,2.89,2.94,2.86,2.87,0.07,0.0244,28837328.0,83718571.0,83718.571,8371.8571,83.718571,0.83718571,0.08371857099999999
600231.SH,600231,凌钢股份,20190906,2.87,2.81,2.95,2.8,2.82,0.05,0.0177,36485915.0,104969393.0,104969.393,10496.9393,104.969393,1.0496939299999999,0.104969393
600231.SH,600231,凌钢股份,20190830,2.82,2.78,2.86,2.76,2.82,0.0,0.0,20541215.0,57880318.0,57880.318,5788.0318,57.880317999999995,0.57880318,0.057880318
600231.SH,600231,凌钢股份,20190823,2.82,2.8,2.86,2.78,2.79,0.03,0.0108,17381427.0,48989959.0,48989.959,4898.9959,48.989959,0.48989959,0.048989959
600231.SH,600231,凌钢股份,20190816,2.79,2.71,2.9,2.66,2.72,0.07,0.0257,27346010.0,75779416.0,75779.416,7577.9416,75.779416,0.75779416,0.075779416
600231.SH,600231,凌钢股份,20190809,2.72,2.93,2.95,2.7,2.94,-0.22,-0.0748,19362792.0,54006025.0,54006.025,5400.6025,54.006025,0.54006025,0.054006025
600231.SH,600231,凌钢股份,20190802,2.94,2.96,3.02,2.82,2.96,-0.02,-0.0068,17167800.0,50752985.0,50752.985,5075.2985,50.752984999999995,0.50752985,0.050752984999999994
600231.SH,600231,凌钢股份,20190726,2.96,3.05,3.07,2.95,3.03,-0.07,-0.0231,17330464.0,51824635.0,51824.635,5182.4635,51.824635,0.51824635,0.051824634999999994
600231.SH,600231,凌钢股份,20190719,3.03,3.06,3.1,2.99,3.07,-0.04,-0.013,16464108.0,50242922.0,50242.922,5024.2922,50.242922,0.50242922,0.050242922
600231.SH,600231,凌钢股份,20190712,3.07,3.21,3.22,3.05,3.22,-0.15,-0.0466,17276196.0,53896040.0,53896.04,5389.604,53.89604,0.5389604,0.05389604
600231.SH,600231,凌钢股份,20190705,3.22,3.27,3.29,3.19,3.22,0.0,0.0,22884220.0,74114735.0,74114.735,7411.4735,74.114735,0.74114735,0.074114735
600231.SH,600231,凌钢股份,20190628,3.22,3.31,3.41,3.21,3.3,-0.08,-0.0242,38762778.0,128286768.0,128286.768,12828.6768,128.286768,1.2828676799999998,0.128286768
600231.SH,600231,凌钢股份,20190621,3.3,3.26,3.31,3.19,3.27,0.03,0.0092,30100070.0,97916494.0,97916.494,9791.6494,97.916494,0.97916494,0.09791649399999999
600231.SH,600231,凌钢股份,20190614,3.27,3.22,3.36,3.19,3.21,0.06,0.0187,38051309.0,125676450.0,125676.45,12567.645,125.67645,1.2567645,0.12567645
600231.SH,600231,凌钢股份,20190606,3.21,3.27,3.35,3.21,3.28,-0.07,-0.0213,28882123.0,95061925.0,95061.925,9506.192500000001,95.06192500000002,0.9506192500000001,0.09506192500000002
600231.SH,600231,凌钢股份,20190531,3.28,3.16,3.33,3.11,3.16,0.12,0.038,33712350.0,109316043.0,109316.043,10931.6043,109.31604300000001,1.0931604300000002,0.10931604300000002
600231.SH,600231,凌钢股份,20190524,3.16,3.26,3.35,3.14,3.26,-0.1,-0.0307,37536629.0,122343421.0,122343.421,12234.3421,122.34342099999999,1.22343421,0.122343421
600231.SH,600231,凌钢股份,20190517,3.26,3.15,3.53,3.13,3.16,0.1,0.0316,83656689.0,278292447.0,278292.447,27829.2447,278.292447,2.7829244699999998,0.278292447
600231.SH,600231,凌钢股份,20190510,3.16,3.12,3.29,2.9,3.16,0.0,0.0,80405150.0,249308885.0,249308.885,24930.8885,249.308885,2.49308885,0.24930888499999998
600231.SH,600231,凌钢股份,20190430,3.16,3.3,3.32,3.1,3.29,-0.13,-0.0395,22523560.0,71509307.0,71509.307,7150.9307,71.50930699999999,0.7150930699999999,0.071509307
600231.SH,600231,凌钢股份,20190426,3.29,3.59,3.6,3.27,3.6,-0.31,-0.0861,69589618.0,239768457.0,239768.457,23976.845699999998,239.76845699999998,2.39768457,0.239768457
600231.SH,600231,凌钢股份,20190419,3.6,3.64,3.67,3.43,3.62,-0.02,-0.0055,109969164.0,390553684.0,390553.684,39055.3684,390.553684,3.90553684,0.390553684
600231.SH,600231,凌钢股份,20190412,3.62,3.62,4.06,3.57,3.61,0.01,0.0028,310081983.0,1172477538.0,1172477.538,117247.75379999999,1172.4775379999999,11.724775379999999,1.1724775379999999
600231.SH,600231,凌钢股份,20190404,3.61,3.55,3.67,3.49,3.5,0.11,0.0314,144308608.0,514838382.0,514838.382,51483.8382,514.838382,5.14838382,0.514838382
600231.SH,600231,凌钢股份,20190329,3.5,3.45,3.55,3.33,3.48,0.02,0.0057,123725081.0,425374534.0,425374.534,42537.4534,425.374534,4.25374534,0.425374534
600231.SH,600231,凌钢股份,20190322,3.48,3.37,3.55,3.36,3.37,0.11,0.0326,181805644.0,629000987.0,629000.987,62900.098699999995,629.0009869999999,6.290009869999999,0.6290009869999998
600231.SH,600231,凌钢股份,20190315,3.37,3.29,3.45,3.27,3.29,0.08,0.0243,161332152.0,542241824.0,542241.824,54224.182400000005,542.2418240000001,5.422418240000001,0.5422418240000001
600231.SH,600231,凌钢股份,20190308,3.29,3.33,3.58,3.28,3.45,-0.16,-0.0464,395981032.0,1360842859.0,1360842.859,136084.2859,1360.8428589999999,13.608428589999999,1.360842859
600231.SH,600231,凌钢股份,20190301,3.45,2.99,3.54,2.98,2.97,0.48,0.1616,362615007.0,1196320684.0,1196320.684,119632.06839999999,1196.3206839999998,11.963206839999998,1.1963206839999998
600231.SH,600231,凌钢股份,20190222,2.97,2.87,3.0,2.87,2.86,0.11,0.0385,127829426.0,375375358.0,375375.358,37537.5358,375.375358,3.75375358,0.375375358
600231.SH,600231,凌钢股份,20190215,2.86,2.89,2.94,2.83,2.83,0.03,0.0106,105836177.0,305761753.0,305761.753,30576.175300000003,305.761753,3.05761753,0.30576175299999997
600231.SH,600231,凌钢股份,20190201,2.83,2.82,2.87,2.68,2.81,0.02,0.0071,70328009.0,196451337.0,196451.337,19645.1337,196.451337,1.96451337,0.196451337
600231.SH,600231,凌钢股份,20190125,2.81,2.92,2.94,2.79,2.94,-0.13,-0.0442,68859456.0,196419596.0,196419.596,19641.9596,196.41959599999998,1.9641959599999999,0.19641959599999997
600231.SH,600231,凌钢股份,20190118,2.94,2.79,2.99,2.78,2.79,0.15,0.0538,105972230.0,304015592.0,304015.592,30401.5592,304.01559199999997,3.0401559199999997,0.30401559199999995
600231.SH,600231,凌钢股份,20190111,2.79,2.74,2.84,2.73,2.74,0.05,0.0182,61156589.0,169821242.0,169821.242,16982.1242,169.82124199999998,1.69821242,0.16982124199999998
600231.SH,600231,凌钢股份,20190104,2.74,2.67,2.82,2.61,2.67,0.07,0.0262,28392865.0,75756789.0,75756.789,7575.678900000001,75.75678900000001,0.7575678900000001,0.07575678900000002
600231.SH,600231,凌钢股份,20181228,2.67,2.81,2.83,2.66,2.81,-0.14,-0.0498,31322224.0,85585100.0,85585.1,8558.51,85.5851,0.8558509999999999,0.0855851
600231.SH,600231,凌钢股份,20181221,2.81,2.83,2.86,2.8,2.83,-0.02,-0.0071,22710211.0,64205712.0,64205.712,6420.5712,64.205712,0.64205712,0.064205712
600231.SH,600231,凌钢股份,20181214,2.83,2.97,2.97,2.79,2.99,-0.16,-0.0535,54278072.0,156068996.0,156068.996,15606.8996,156.068996,1.56068996,0.156068996
600231.SH,600231,凌钢股份,20181207,2.99,3.06,3.11,2.97,3.0,-0.01,-0.0033,55633810.0,169195700.0,169195.7,16919.57,169.1957,1.691957,0.1691957
600231.SH,600231,凌钢股份,20181130,3.0,3.06,3.1,2.96,3.06,-0.06,-0.0196,44463030.0,133929609.0,133929.609,13392.9609,133.929609,1.33929609,0.133929609
600231.SH,600231,凌钢股份,20181123,3.06,3.29,3.34,3.04,3.31,-0.25,-0.0755,113036420.0,364783300.0,364783.3,36478.33,364.7833,3.647833,0.3647833
600231.SH,600231,凌钢股份,20181116,3.31,3.09,3.35,3.07,3.09,0.22,0.0712,140543225.0,456083460.0,456083.46,45608.346000000005,456.08346000000006,4.560834600000001,0.45608346000000005
600231.SH,600231,凌钢股份,20181109,3.09,3.19,3.23,3.09,3.2,-0.11,-0.0344,67585452.0,214124797.0,214124.797,21412.4797,214.124797,2.1412479700000002,0.21412479700000003
600231.SH,600231,凌钢股份,20181102,3.2,3.15,3.22,3.07,3.18,0.02,0.0063,73520225.0,232164878.0,232164.878,23216.4878,232.164878,2.32164878,0.232164878
600231.SH,600231,凌钢股份,20181026,3.18,3.07,3.23,3.02,3.05,0.13,0.0426,80926439.0,254607294.0,254607.294,25460.7294,254.607294,2.54607294,0.25460729400000004
600231.SH,600231,凌钢股份,20181019,3.05,3.22,3.25,2.91,3.22,-0.17,-0.0528,70994784.0,219631343.0,219631.343,21963.134299999998,219.631343,2.19631343,0.219631343
600231.SH,600231,凌钢股份,20181012,3.22,3.47,3.59,3.11,3.51,-0.29,-0.0826,145798232.0,491413589.0,491413.589,49141.3589,491.413589,4.91413589,0.491413589
600231.SH,600231,凌钢股份,20180928,3.51,3.38,3.58,3.28,3.39,0.12,0.0354,67067444.0,229645411.0,229645.411,22964.5411,229.645411,2.29645411,0.229645411
600231.SH,600231,凌钢股份,20180921,3.39,3.31,3.4,3.18,3.31,0.08,0.0242,65524052.0,217045282.0,217045.282,21704.5282,217.04528200000001,2.17045282,0.217045282
600231.SH,600231,凌钢股份,20180914,3.31,3.51,3.53,3.26,3.5,-0.19,-0.0543,56759826.0,189781382.0,189781.382,18978.1382,189.781382,1.89781382,0.189781382
600231.SH,600231,凌钢股份,20180907,3.5,3.5,3.59,3.42,3.5,0.0,0.0,57153285.0,200889759.0,200889.759,20088.975899999998,200.88975899999997,2.0088975899999997,0.20088975899999997
600231.SH,600231,凌钢股份,20180831,3.5,3.67,3.74,3.48,3.67,-0.17,-0.0463,89471184.0,324669607.0,324669.607,32466.960700000003,324.66960700000004,3.2466960700000005,0.324669607
600231.SH,600231,凌钢股份,20180824,3.67,3.8,3.92,3.63,3.79,-0.12,-0.0317,152569608.0,576107696.0,576107.696,57610.7696,576.107696,5.7610769600000005,0.576107696
600231.SH,600231,凌钢股份,20180817,3.79,3.84,4.05,3.7,3.87,-0.08,-0.0207,211950514.0,820361858.0,820361.858,82036.1858,820.3618580000001,8.20361858,0.820361858
600231.SH,600231,凌钢股份,20180810,3.87,3.62,3.95,3.53,3.67,0.2,0.0545,217806466.0,821868612.0,821868.612,82186.8612,821.868612,8.21868612,0.8218686119999999
600231.SH,600231,凌钢股份,20180803,3.67,3.92,4.02,3.51,3.92,-0.25,-0.0638,248092580.0,942267508.0,942267.508,94226.75080000001,942.2675080000001,9.422675080000001,0.9422675080000001
600231.SH,600231,凌钢股份,20180727,3.92,3.48,4.03,3.45,3.5,0.42,0.12,432886072.0,1659753108.0,1659753.108,165975.3108,1659.753108,16.59753108,1.6597531079999999
600231.SH,600231,凌钢股份,20180720,3.5,3.54,3.55,3.36,3.55,-0.05,-0.0141,86819811.0,300985318.0,300985.318,30098.531800000004,300.98531800000006,3.009853180000001,0.30098531800000006
600231.SH,600231,凌钢股份,20180713,3.55,3.32,3.58,3.32,3.35,0.2,0.0597,153182610.0,533432586.0,533432.586,53343.2586,533.432586,5.33432586,0.533432586
600231.SH,600231,凌钢股份,20180706,3.35,3.48,3.58,3.25,3.53,-0.18,-0.051,145340612.0,495298428.0,495298.428,49529.8428,495.298428,4.95298428,0.495298428
600231.SH,600231,凌钢股份,20180629,3.53,3.76,3.79,3.4,3.77,-0.24,-0.0637,145782754.0,518116790.0,518116.79,51811.679,518.1167899999999,5.181167899999999,0.5181167899999999
600231.SH,600231,凌钢股份,20180622,3.77,4.06,4.07,3.47,4.12,-0.35,-0.085,235203381.0,886715250.0,886715.25,88671.525,886.71525,8.8671525,0.88671525
600231.SH,600231,凌钢股份,20180615,4.12,3.59,4.32,3.59,3.64,0.48,0.1319,237807657.0,939034749.0,939034.749,93903.4749,939.034749,9.39034749,0.939034749
600231.SH,600231,凌钢股份,20180608,3.64,3.44,3.71,3.42,3.46,0.18,0.052,90335811.0,324224812.0,324224.812,32422.4812,324.224812,3.2422481199999997,0.324224812
600231.SH,600231,凌钢股份,20180601,3.46,3.52,3.59,3.31,3.52,-0.06,-0.017,67851764.0,232483982.0,232483.982,23248.3982,232.483982,2.32483982,0.23248398199999998
600231.SH,600231,凌钢股份,20180525,3.52,3.7,3.75,3.52,3.62,-0.1,-0.0276,56966869.0,207587252.0,207587.252,20758.7252,207.587252,2.07587252,0.207587252
600231.SH,600231,凌钢股份,20180518,3.62,3.7,3.7,3.55,3.69,-0.07,-0.019,42420353.0,153919753.0,153919.753,15391.9753,153.91975300000001,1.53919753,0.153919753
600231.SH,600231,凌钢股份,20180511,3.69,3.71,3.76,3.67,3.71,-0.02,-0.0054,60589219.0,224973131.0,224973.131,22497.3131,224.973131,2.24973131,0.224973131
600231.SH,600231,凌钢股份,20180504,3.71,3.78,3.79,3.7,3.77,-0.06,-0.0159,37131319.0,138691157.0,138691.157,13869.1157,138.691157,1.38691157,0.138691157
600231.SH,600231,凌钢股份,20180427,3.77,3.84,3.98,3.72,3.85,-0.08,-0.0208,71904617.0,277633445.0,277633.445,27763.3445,277.633445,2.77633445,0.277633445
600231.SH,600231,凌钢股份,20180420,3.85,3.88,4.01,3.78,3.89,-0.04,-0.0103,77780213.0,302335226.0,302335.226,30233.522600000004,302.33522600000003,3.0233522600000002,0.302335226
600231.SH,600231,凌钢股份,20180413,3.89,3.75,4.13,3.72,3.76,0.13,0.0346,100336867.0,395569124.0,395569.124,39556.9124,395.569124,3.9556912399999997,0.395569124
600231.SH,600231,凌钢股份,20180404,3.76,3.93,4.02,3.75,3.94,-0.18,-0.0457,44757321.0,174166912.0,174166.912,17416.6912,174.16691200000002,1.7416691200000003,0.17416691200000003
600231.SH,600231,凌钢股份,20180330,3.94,3.6,3.97,3.54,3.77,0.17,0.0451,100385739.0,383124729.0,383124.729,38312.4729,383.124729,3.83124729,0.383124729
600231.SH,600231,凌钢股份,20180323,3.77,4.45,4.45,3.77,4.46,-0.69,-0.1547,98946738.0,411473233.0,411473.233,41147.323300000004,411.47323300000005,4.114732330000001,0.41147323300000005
600231.SH,600231,凌钢股份,20180316,4.46,4.56,4.68,4.45,4.6,-0.14,-0.0304,91355390.0,418586334.0,418586.334,41858.6334,418.58633399999997,4.18586334,0.418586334
600231.SH,600231,凌钢股份,20180309,4.6,4.59,4.69,4.53,4.62,-0.02,-0.0043,91946505.0,424204932.0,424204.932,42420.4932,424.204932,4.24204932,0.424204932
600231.SH,600231,凌钢股份,20180302,4.62,4.82,4.9,4.6,4.78,-0.16,-0.0335,128649902.0,613099529.0,613099.529,61309.9529,613.099529,6.1309952899999995,0.613099529
600231.SH,600231,凌钢股份,20180223,4.78,4.65,4.8,4.58,4.63,0.15,0.0324,61768629.0,288961132.0,288961.132,28896.1132,288.961132,2.88961132,0.288961132
600231.SH,600231,凌钢股份,20180214,4.63,4.52,4.65,4.46,4.49,0.14,0.0312,73656054.0,335413779.0,335413.779,33541.3779,335.413779,3.35413779,0.33541377899999997
600231.SH,600231,凌钢股份,20180209,4.49,4.87,5.28,4.42,4.95,-0.46,-0.0929,317130539.0,1589764723.0,1589764.723,158976.4723,1589.764723,15.89764723,1.589764723
600231.SH,600231,凌钢股份,20180202,4.95,5.09,5.14,4.44,5.06,-0.11,-0.0217,202012974.0,1001881621.0,1001881.621,100188.1621,1001.881621,10.01881621,1.001881621
600231.SH,600231,凌钢股份,20180126,5.06,5.12,5.24,5.04,5.1,-0.04,-0.0078,216271325.0,1112528655.0,1112528.655,111252.8655,1112.528655,11.12528655,1.112528655
600231.SH,600231,凌钢股份,20180119,5.1,5.08,5.18,4.92,5.18,-0.08,-0.0154,181425282.0,914893015.0,914893.015,91489.3015,914.893015,9.14893015,0.914893015
600231.SH,600231,凌钢股份,20180112,5.18,5.22,5.37,4.99,5.25,-0.07,-0.0133,227870453.0,1183520961.0,1183520.961,118352.0961,1183.520961,11.83520961,1.183520961
600231.SH,600231,凌钢股份,20180105,5.25,5.09,5.46,5.08,5.1,0.15,0.0294,191131303.0,1010095615.0,1010095.615,101009.5615,1010.095615,10.10095615,1.010095615
600231.SH,600231,凌钢股份,20171229,5.1,5.19,5.25,4.92,5.24,-0.14,-0.0267,172849745.0,881153034.0,881153.034,88115.3034,881.153034,8.811530340000001,0.8811530340000001
600231.SH,600231,凌钢股份,20171222,5.24,5.45,5.49,5.06,5.37,-0.13,-0.0242,151745156.0,802609292.0,802609.292,80260.9292,802.609292,8.02609292,0.802609292
600231.SH,600231,凌钢股份,20171215,5.37,5.8,5.87,5.36,5.78,-0.41,-0.0709,205249259.0,1146031751.0,1146031.751,114603.1751,1146.031751,11.46031751,1.146031751
600231.SH,600231,凌钢股份,20171208,5.78,6.37,6.47,5.48,6.29,-0.51,-0.0811,282201558.0,1650458351.0,1650458.351,165045.8351,1650.458351,16.50458351,1.650458351
600231.SH,600231,凌钢股份,20171201,6.29,5.5,6.49,5.46,5.4,0.89,0.1648,431965798.0,2635347416.0,2635347.416,263534.7416,2635.347416,26.35347416,2.635347416
600231.SH,600231,凌钢股份,20171124,5.4,5.65,5.86,5.3,5.81,-0.41,-0.0706,220769261.0,1237725850.0,1237725.85,123772.585,1237.72585,12.3772585,1.23772585
