ts_code,code,name,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount,1K_amount,10K_amount,1M_amount,100M_amount,1B_amount
600775.SH,600775,南京熊猫,20200320,9.88,12.3,12.3,9.51,11.88,-2.0,-0.1684,256082393.0,2717067676.0,2717067.676,271706.7676,2717.067676,27.170676760000003,2.717067676
600775.SH,600775,南京熊猫,20200313,11.88,9.7,11.88,9.37,9.89,1.99,0.2012,252500655.0,2723451152.0,2723451.152,272345.1152,2723.451152,27.23451152,2.723451152
600775.SH,600775,南京熊猫,20200306,9.89,9.12,10.07,9.12,9.06,0.83,0.0916,84948631.0,826474582.0,826474.582,82647.45820000001,826.474582,8.26474582,0.826474582
600775.SH,600775,南京熊猫,20200228,9.06,9.62,11.1,9.03,9.49,-0.43,-0.0453,193074920.0,1964760199.0,1964760.199,196476.0199,1964.760199,19.647601990000002,1.964760199
600775.SH,600775,南京熊猫,20200221,9.49,8.88,9.54,8.84,8.79,0.7,0.0796,80592801.0,744774129.0,744774.129,74477.4129,744.7741289999999,7.447741289999999,0.7447741289999998
600775.SH,600775,南京熊猫,20200214,8.79,8.2,8.98,8.16,8.29,0.5,0.0603,75215879.0,648145242.0,648145.242,64814.5242,648.145242,6.48145242,0.648145242
600775.SH,600775,南京熊猫,20200207,8.29,8.55,8.55,7.7,9.5,-1.21,-0.1274,77267647.0,622327446.0,622327.446,62232.7446,622.327446,6.22327446,0.622327446
600775.SH,600775,南京熊猫,20200123,9.5,9.81,9.98,9.42,9.81,-0.31,-0.0316,33804711.0,330714438.0,330714.438,33071.4438,330.71443800000003,3.3071443800000004,0.33071443800000005
600775.SH,600775,南京熊猫,20200117,9.81,10.28,10.32,9.78,10.38,-0.57,-0.0549,58554661.0,587742563.0,587742.563,58774.256299999994,587.7425629999999,5.877425629999999,0.5877425629999999
600775.SH,600775,南京熊猫,20200110,10.38,10.4,10.65,10.21,10.45,-0.07,-0.0067,69139041.0,722969922.0,722969.922,72296.99220000001,722.9699220000001,7.229699220000001,0.7229699220000001
600775.SH,600775,南京熊猫,20200103,10.45,10.2,10.57,9.82,10.2,0.25,0.0245,42937979.0,442553056.0,442553.056,44255.3056,442.55305599999997,4.4255305599999994,0.44255305599999994
600775.SH,600775,南京熊猫,20191227,10.2,10.52,10.53,10.05,10.42,-0.22,-0.0211,44226876.0,454081044.0,454081.044,45408.1044,454.08104399999996,4.54081044,0.45408104399999993
600775.SH,600775,南京熊猫,20191220,10.42,10.15,10.91,10.1,10.09,0.33,0.0327,93866220.0,994423443.0,994423.443,99442.3443,994.423443,9.94423443,0.994423443
600775.SH,600775,南京熊猫,20191213,10.09,10.06,10.23,9.93,10.03,0.06,0.006,52826409.0,532587550.0,532587.55,53258.755000000005,532.5875500000001,5.3258755,0.53258755
600775.SH,600775,南京熊猫,20191206,10.03,9.6,10.26,9.45,9.59,0.44,0.0459,55713586.0,551163414.0,551163.414,55116.3414,551.163414,5.51163414,0.551163414
600775.SH,600775,南京熊猫,20191129,9.59,9.92,9.92,9.41,10.0,-0.41,-0.041,37048502.0,358135208.0,358135.208,35813.5208,358.135208,3.58135208,0.358135208
600775.SH,600775,南京熊猫,20191122,10.0,9.39,10.29,9.35,9.42,0.58,0.0616,64351728.0,632469626.0,632469.626,63246.962600000006,632.4696260000001,6.3246962600000005,0.632469626
600775.SH,600775,南京熊猫,20191115,9.42,10.0,10.05,9.25,10.14,-0.72,-0.071,49009877.0,471492280.0,471492.28,47149.228,471.49228000000005,4.7149228,0.47149228
600775.SH,600775,南京熊猫,20191108,10.14,10.41,10.55,10.06,10.42,-0.28,-0.0269,34239483.0,350820897.0,350820.897,35082.0897,350.82089699999995,3.5082089699999996,0.35082089699999996
600775.SH,600775,南京熊猫,20191101,10.42,10.6,11.06,10.0,10.56,-0.14,-0.0133,53853394.0,573737321.0,573737.321,57373.7321,573.7373210000001,5.73737321,0.5737373210000001
600775.SH,600775,南京熊猫,20191025,10.56,10.67,10.8,10.23,10.67,-0.11,-0.0103,41149006.0,434174798.0,434174.798,43417.4798,434.174798,4.34174798,0.43417479800000003
600775.SH,600775,南京熊猫,20191018,10.67,11.4,11.5,10.61,11.21,-0.54,-0.0482,58424902.0,644275267.0,644275.267,64427.5267,644.275267,6.44275267,0.644275267
600775.SH,600775,南京熊猫,20191011,11.21,11.03,11.59,10.91,10.98,0.23,0.0209,43843450.0,494886055.0,494886.055,49488.6055,494.886055,4.94886055,0.494886055
600775.SH,600775,南京熊猫,20190930,10.98,11.1,11.26,10.96,11.1,-0.12,-0.0108,8262802.0,91834467.0,91834.467,9183.4467,91.834467,0.9183446700000001,0.091834467
600775.SH,600775,南京熊猫,20190927,11.1,12.12,12.35,11.04,12.19,-1.09,-0.0894,92171031.0,1082986668.0,1082986.668,108298.6668,1082.986668,10.82986668,1.082986668
600775.SH,600775,南京熊猫,20190920,12.19,12.83,12.93,11.94,12.79,-0.6,-0.0469,108543225.0,1338613688.0,1338613.688,133861.3688,1338.613688,13.386136879999999,1.338613688
600775.SH,600775,南京熊猫,20190912,12.79,12.94,13.66,12.53,12.78,0.01,0.0008,172102169.0,2234318470.0,2234318.47,223431.847,2234.31847,22.343184700000002,2.2343184700000003
600775.SH,600775,南京熊猫,20190906,12.78,11.08,12.78,10.92,10.98,1.8,0.1639,268479096.0,3239986179.0,3239986.179,323998.6179,3239.986179,32.39986179,3.239986179
600775.SH,600775,南京熊猫,20190830,10.98,10.21,12.07,10.11,10.53,0.45,0.0427,201208948.0,2270361383.0,2270361.383,227036.1383,2270.361383,22.70361383,2.270361383
600775.SH,600775,南京熊猫,20190823,10.53,10.63,11.07,10.43,10.5,0.03,0.0029,112665129.0,1207030698.0,1207030.698,120703.06980000001,1207.030698,12.07030698,1.207030698
600775.SH,600775,南京熊猫,20190816,10.5,10.24,10.78,9.91,10.23,0.27,0.0264,89839167.0,938902749.0,938902.749,93890.27489999999,938.9027489999999,9.389027489999998,0.9389027489999998
600775.SH,600775,南京熊猫,20190809,10.23,10.63,11.09,9.69,10.65,-0.42,-0.0394,132274294.0,1397225306.0,1397225.306,139722.5306,1397.225306,13.97225306,1.397225306
600775.SH,600775,南京熊猫,20190802,10.65,11.29,11.59,10.48,11.27,-0.62,-0.055,64903951.0,719379713.0,719379.713,71937.9713,719.379713,7.19379713,0.719379713
600775.SH,600775,南京熊猫,20190726,11.27,11.25,11.68,10.43,11.25,0.02,0.0018,104268899.0,1165691377.0,1165691.377,116569.1377,1165.691377,11.656913770000001,1.1656913770000001
600775.SH,600775,南京熊猫,20190719,11.25,11.2,12.2,11.07,11.19,0.06,0.0054,92800282.0,1083120762.0,1083120.762,108312.07620000001,1083.120762,10.83120762,1.083120762
600775.SH,600775,南京熊猫,20190712,11.27,12.29,12.33,10.88,12.38,-1.11,-0.0897,75740282.0,868418668.0,868418.668,86841.86679999999,868.4186679999999,8.68418668,0.868418668
600775.SH,600775,南京熊猫,20190705,12.38,12.8,13.15,12.23,12.36,0.02,0.0016,96333616.0,1225467820.0,1225467.82,122546.782,1225.46782,12.2546782,1.22546782
600775.SH,600775,南京熊猫,20190628,12.36,13.3,13.44,12.21,13.25,-0.89,-0.0672,97079364.0,1251891966.0,1251891.966,125189.1966,1251.891966,12.51891966,1.251891966
600775.SH,600775,南京熊猫,20190621,13.25,13.11,13.62,12.66,13.11,0.14,0.0107,108821535.0,1429602612.0,1429602.612,142960.2612,1429.6026120000001,14.29602612,1.429602612
600775.SH,600775,南京熊猫,20190614,13.11,13.08,14.2,12.51,13.04,0.07,0.0054,165613319.0,2223276733.0,2223276.733,222327.6733,2223.276733,22.23276733,2.223276733
600775.SH,600775,南京熊猫,20190606,13.04,14.25,15.4,12.89,14.17,-1.13,-0.0797,190084485.0,2728819786.0,2728819.786,272881.9786,2728.8197859999996,27.288197859999997,2.728819786
600775.SH,600775,南京熊猫,20190531,14.17,14.44,15.38,13.72,14.37,-0.2,-0.0139,177429247.0,2591688512.0,2591688.512,259168.8512,2591.688512,25.916885120000003,2.591688512
600775.SH,600775,南京熊猫,20190524,14.37,14.9,16.98,14.2,14.9,-0.53,-0.0356,336279846.0,5308670999.0,5308670.999,530867.0999,5308.670999,53.08670999,5.308670999
600775.SH,600775,南京熊猫,20190517,14.9,14.8,16.75,14.52,15.09,-0.19,-0.0126,340061682.0,5318706602.0,5318706.602,531870.6602,5318.706602,53.18706602,5.318706602000001
600775.SH,600775,南京熊猫,20190510,15.09,13.81,15.28,12.8,14.45,0.64,0.0443,303473034.0,4264871862.0,4264871.862,426487.1862,4264.871862,42.64871862,4.264871862
600775.SH,600775,南京熊猫,20190430,14.45,15.89,16.09,13.63,15.76,-1.31,-0.0831,112026350.0,1627388877.0,1627388.877,162738.88770000002,1627.3888770000003,16.273888770000003,1.6273888770000002
600775.SH,600775,南京熊猫,20190426,15.76,17.0,18.88,15.21,17.71,-1.95,-0.1101,455914663.0,7602634093.0,7602634.093,760263.4093,7602.634093000001,76.02634093,7.602634093000001
600775.SH,600775,南京熊猫,20190419,17.71,12.55,19.03,12.51,12.36,5.35,0.4328,621563739.0,9764708702.0,9764708.702,976470.8702,9764.708702,97.64708702,9.764708702
600775.SH,600775,南京熊猫,20190412,12.36,12.04,15.35,11.55,12.04,0.32,0.0266,345249137.0,4645968876.0,4645968.876,464596.8876,4645.968876,46.45968876,4.6459688759999995
600775.SH,600775,南京熊猫,20190404,12.04,12.26,13.18,11.92,12.27,-0.23,-0.0187,245736532.0,3092327678.0,3092327.678,309232.7678,3092.3276779999997,30.923276779999995,3.0923276779999993
600775.SH,600775,南京熊猫,20190329,12.27,11.4,12.6,10.66,11.77,0.5,0.0425,238254933.0,2785150639.0,2785150.639,278515.0639,2785.150639,27.85150639,2.7851506390000003
600775.SH,600775,南京熊猫,20190322,11.77,11.1,12.64,10.6,10.95,0.82,0.0749,240527220.0,2845732446.0,2845732.446,284573.2446,2845.732446,28.45732446,2.845732446
600775.SH,600775,南京熊猫,20190315,10.95,11.28,12.35,10.59,11.68,-0.73,-0.0625,186922761.0,2133918483.0,2133918.483,213391.8483,2133.918483,21.33918483,2.133918483
600775.SH,600775,南京熊猫,20190308,11.68,10.38,13.74,10.16,10.19,1.49,0.1462,412799469.0,4999918855.0,4999918.855,499991.88550000003,4999.918855,49.99918855,4.999918855
600775.SH,600775,南京熊猫,20190301,10.19,11.2,12.62,9.72,10.44,-0.25,-0.0239,283019417.0,3084655226.0,3084655.226,308465.52259999997,3084.655226,30.84655226,3.0846552259999998
600775.SH,600775,南京熊猫,20190222,10.44,8.45,10.44,8.35,8.55,1.89,0.2211,277569457.0,2556138922.0,2556138.922,255613.89219999997,2556.1389219999996,25.561389219999995,2.5561389219999997
600775.SH,600775,南京熊猫,20190215,8.55,7.46,8.95,7.46,7.4,1.15,0.1554,242281205.0,2045674729.0,2045674.729,204567.4729,2045.6747289999998,20.45674729,2.045674729
600775.SH,600775,南京熊猫,20190201,7.4,7.34,7.46,6.89,7.26,0.14,0.0193,78610976.0,575403696.0,575403.696,57540.3696,575.403696,5.75403696,0.575403696
600775.SH,600775,南京熊猫,20190125,7.26,7.44,7.97,7.21,7.41,-0.15,-0.0202,115845250.0,883886708.0,883886.708,88388.67079999999,883.8867079999999,8.838867079999998,0.8838867079999998
600775.SH,600775,南京熊猫,20190118,7.41,8.29,8.87,7.19,8.27,-0.86,-0.104,166378714.0,1349389189.0,1349389.189,134938.9189,1349.389189,13.49389189,1.349389189
600775.SH,600775,南京熊猫,20190111,8.27,8.4,9.47,8.02,8.48,-0.21,-0.0248,259019791.0,2258726067.0,2258726.067,225872.60669999997,2258.7260669999996,22.587260669999996,2.2587260669999996
600775.SH,600775,南京熊猫,20190104,8.48,8.11,9.8,7.95,8.11,0.37,0.0456,211626670.0,1868411996.0,1868411.996,186841.1996,1868.4119959999998,18.684119959999997,1.8684119959999996
600775.SH,600775,南京熊猫,20181228,8.11,6.9,8.46,6.86,6.91,1.2,0.1737,283072924.0,2218750554.0,2218750.554,221875.0554,2218.750554,22.187505540000004,2.2187505540000005
600775.SH,600775,南京熊猫,20181221,6.91,6.83,7.43,6.64,6.93,-0.02,-0.0029,157249869.0,1097534152.0,1097534.152,109753.4152,1097.534152,10.975341519999999,1.097534152
600775.SH,600775,南京熊猫,20181214,6.93,5.67,7.45,5.62,5.69,1.24,0.2179,197831747.0,1298380251.0,1298380.251,129838.0251,1298.380251,12.98380251,1.298380251
600775.SH,600775,南京熊猫,20181207,5.69,5.63,5.82,5.45,5.48,0.21,0.0383,36381635.0,205651802.0,205651.802,20565.1802,205.65180199999998,2.05651802,0.205651802
600775.SH,600775,南京熊猫,20181130,5.48,5.1,5.95,5.1,5.23,0.25,0.0478,51572841.0,288168044.0,288168.044,28816.8044,288.168044,2.8816804400000002,0.288168044
600775.SH,600775,南京熊猫,20181123,5.23,5.68,6.02,5.2,5.64,-0.41,-0.0727,34307071.0,192239622.0,192239.622,19223.9622,192.23962200000003,1.9223962200000002,0.19223962200000003
600775.SH,600775,南京熊猫,20181116,5.64,5.27,5.7,5.21,5.26,0.38,0.0722,37378692.0,203675565.0,203675.565,20367.5565,203.67556499999998,2.03675565,0.203675565
600775.SH,600775,南京熊猫,20181109,5.26,5.06,5.41,4.99,5.04,0.22,0.0437,30871407.0,159464475.0,159464.475,15946.4475,159.464475,1.5946447499999998,0.159464475
600775.SH,600775,南京熊猫,20181102,5.04,4.77,5.08,4.66,4.81,0.23,0.0478,20134709.0,99114647.0,99114.647,9911.4647,99.114647,0.99114647,0.099114647
600775.SH,600775,南京熊猫,20181026,4.81,4.65,4.95,4.53,4.6,0.21,0.0457,19546831.0,93419043.0,93419.043,9341.9043,93.419043,0.93419043,0.09341904300000001
600775.SH,600775,南京熊猫,20181019,4.6,4.9,4.9,4.36,4.85,-0.25,-0.0515,17163646.0,79131081.0,79131.081,7913.1081,79.13108100000001,0.7913108100000001,0.07913108100000002
600775.SH,600775,南京熊猫,20181012,4.85,5.6,5.7,4.56,5.71,-0.86,-0.1506,20182041.0,104058467.0,104058.467,10405.8467,104.05846700000001,1.04058467,0.10405846700000002
