ts_code,code,name,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount,1K_amount,10K_amount,1M_amount,100M_amount,1B_amount
600351.SH,600351,亚宝药业,20200320,5.09,5.27,5.44,4.91,5.19,-0.1,-0.0193,27745668.0,142394516.0,142394.516,14239.4516,142.394516,1.4239451600000002,0.14239451600000003
600351.SH,600351,亚宝药业,20200313,5.19,5.65,5.68,4.85,5.68,-0.49,-0.0863,44653517.0,241132964.0,241132.964,24113.2964,241.132964,2.41132964,0.241132964
600351.SH,600351,亚宝药业,20200306,5.68,5.4,5.74,5.38,5.37,0.31,0.0577,52134578.0,292736064.0,292736.064,29273.6064,292.736064,2.92736064,0.29273606399999996
600351.SH,600351,亚宝药业,20200228,5.37,5.7,5.77,5.33,5.71,-0.34,-0.0595,50665258.0,285316266.0,285316.266,28531.6266,285.316266,2.8531626599999997,0.285316266
600351.SH,600351,亚宝药业,20200221,5.71,5.79,6.09,5.63,5.78,-0.07,-0.0121,65706521.0,382024250.0,382024.25,38202.425,382.02425000000005,3.8202425000000004,0.38202425000000007
600351.SH,600351,亚宝药业,20200214,5.78,5.73,6.12,5.41,5.74,0.04,0.007,115107339.0,668152337.0,668152.337,66815.23370000001,668.1523370000001,6.681523370000001,0.6681523370000001
600351.SH,600351,亚宝药业,20200207,5.74,4.85,6.23,4.85,5.28,0.46,0.0871,138817258.0,777357165.0,777357.165,77735.71650000001,777.3571650000001,7.773571650000001,0.7773571650000001
600351.SH,600351,亚宝药业,20200123,5.28,5.2,5.68,5.2,5.72,-0.44,-0.0769,76626094.0,413848445.0,413848.445,41384.8445,413.84844499999997,4.13848445,0.413848445
600351.SH,600351,亚宝药业,20200117,5.72,5.89,5.92,5.71,5.89,-0.17,-0.0289,32930513.0,191778365.0,191778.365,19177.836499999998,191.77836499999998,1.9177836499999998,0.19177836499999998
600351.SH,600351,亚宝药业,20200110,5.89,5.85,5.96,5.79,5.84,0.05,0.0086,44882141.0,263778490.0,263778.49,26377.849,263.77849,2.6377848999999998,0.26377849
600351.SH,600351,亚宝药业,20200103,5.84,5.65,5.9,5.58,5.66,0.18,0.0318,44624334.0,258061711.0,258061.711,25806.1711,258.061711,2.58061711,0.25806171099999997
600351.SH,600351,亚宝药业,20191227,5.66,5.78,5.79,5.62,5.78,-0.12,-0.0208,22974633.0,130487500.0,130487.5,13048.75,130.4875,1.304875,0.1304875
600351.SH,600351,亚宝药业,20191220,5.78,5.69,5.84,5.64,5.65,0.13,0.023,28355782.0,162974404.0,162974.404,16297.440400000001,162.97440400000002,1.6297440400000003,0.16297440400000002
600351.SH,600351,亚宝药业,20191213,5.65,5.65,5.67,5.57,5.65,0.0,0.0,17322378.0,97277547.0,97277.547,9727.754700000001,97.27754700000001,0.9727754700000001,0.097277547
600351.SH,600351,亚宝药业,20191206,5.65,5.55,5.65,5.52,5.55,0.1,0.018,13687605.0,76518240.0,76518.24,7651.8240000000005,76.51824,0.7651824,0.07651824
600351.SH,600351,亚宝药业,20191129,5.55,5.5,5.61,5.46,5.5,0.05,0.0091,11401071.0,63289846.0,63289.846,6328.9846,63.289846,0.6328984599999999,0.063289846
600351.SH,600351,亚宝药业,20191122,5.5,5.49,5.6,5.43,5.49,0.01,0.0018,12463721.0,68999759.0,68999.759,6899.9759,68.999759,0.6899975899999999,0.068999759
600351.SH,600351,亚宝药业,20191115,5.49,5.74,5.74,5.48,5.77,-0.28,-0.0485,19313887.0,107794042.0,107794.042,10779.4042,107.794042,1.07794042,0.107794042
600351.SH,600351,亚宝药业,20191108,5.77,5.83,5.87,5.72,5.81,-0.04,-0.0069,24037845.0,139598275.0,139598.275,13959.8275,139.598275,1.39598275,0.139598275
600351.SH,600351,亚宝药业,20191101,5.81,5.95,6.11,5.73,5.91,-0.1,-0.0169,49403321.0,293582061.0,293582.061,29358.2061,293.582061,2.93582061,0.293582061
