ts_code,code,name,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount,1K_amount,10K_amount,1M_amount,100M_amount,1B_amount
600308.SH,600308,华泰股份,20200320,4.25,4.52,4.6,4.14,4.48,-0.23,-0.0513,73606858.0,318216306.0,318216.306,31821.630599999997,318.216306,3.1821630599999997,0.31821630599999995
600308.SH,600308,华泰股份,20200313,4.48,4.78,4.79,4.32,4.85,-0.37,-0.0763,104085318.0,481042278.0,481042.278,48104.2278,481.042278,4.81042278,0.481042278
600308.SH,600308,华泰股份,20200306,4.85,4.47,4.93,4.47,4.42,0.43,0.0973,133854102.0,632850816.0,632850.816,63285.0816,632.850816,6.32850816,0.632850816
600308.SH,600308,华泰股份,20200228,4.42,4.59,4.66,4.42,4.59,-0.17,-0.037,113258482.0,516884421.0,516884.421,51688.4421,516.884421,5.16884421,0.516884421
600308.SH,600308,华泰股份,20200221,4.59,4.4,4.72,4.39,4.39,0.2,0.0456,107952223.0,491194444.0,491194.444,49119.4444,491.194444,4.91194444,0.491194444
600308.SH,600308,华泰股份,20200214,4.39,4.56,4.65,4.36,4.53,-0.14,-0.0309,68932923.0,307819158.0,307819.158,30781.9158,307.819158,3.0781915800000004,0.30781915800000004
600308.SH,600308,华泰股份,20200207,4.53,4.05,4.64,4.0,4.5,0.03,0.0067,111081759.0,473717371.0,473717.371,47371.7371,473.71737099999996,4.7371737099999995,0.47371737099999994
600308.SH,600308,华泰股份,20200123,4.5,4.77,4.84,4.46,4.75,-0.25,-0.0526,60066735.0,281674721.0,281674.721,28167.472100000003,281.67472100000003,2.8167472100000004,0.281674721
600308.SH,600308,华泰股份,20200117,4.75,4.71,5.01,4.61,4.61,0.14,0.0304,117444852.0,561036623.0,561036.623,56103.6623,561.0366230000001,5.61036623,0.561036623
600308.SH,600308,华泰股份,20200110,4.61,4.61,4.64,4.51,4.61,0.0,0.0,65534363.0,300338080.0,300338.08,30033.808,300.33808,3.0033808,0.30033808
600308.SH,600308,华泰股份,20200103,4.61,4.37,4.81,4.34,4.38,0.23,0.0525,88670122.0,407708126.0,407708.126,40770.8126,407.708126,4.07708126,0.407708126
600308.SH,600308,华泰股份,20191227,4.38,4.34,4.42,4.27,4.35,0.03,0.0069,36992025.0,161512669.0,161512.669,16151.266899999999,161.512669,1.6151266899999999,0.161512669
600308.SH,600308,华泰股份,20191220,4.35,4.23,4.42,4.22,4.22,0.13,0.0308,48536413.0,210757335.0,210757.335,21075.7335,210.75733499999998,2.10757335,0.210757335
600308.SH,600308,华泰股份,20191213,4.22,4.23,4.24,4.15,4.22,0.0,0.0,28219002.0,118439455.0,118439.455,11843.9455,118.439455,1.18439455,0.118439455
600308.SH,600308,华泰股份,20191206,4.22,4.19,4.24,4.17,4.19,0.03,0.0072,21326999.0,89684832.0,89684.832,8968.483199999999,89.68483199999999,0.8968483199999998,0.08968483199999998
600308.SH,600308,华泰股份,20191129,4.19,4.18,4.32,4.16,4.17,0.02,0.0048,33961375.0,144204515.0,144204.515,14420.451500000001,144.20451500000001,1.4420451500000002,0.14420451500000003
