ts_code,code,name,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount,1K_amount,10K_amount,1M_amount,100M_amount,1B_amount
300095.SZ,300095,华伍股份,20200320,6.47,6.73,6.77,6.01,6.68,-0.21,-0.0314,38614550.0,244638227.5,244638.2275,24463.82275,244.6382275,2.446382275,0.2446382275
300095.SZ,300095,华伍股份,20200313,6.68,7.0,7.02,6.42,7.11,-0.43,-0.0605,56631207.0,381997540.79,381997.54079,38199.754079,381.99754078999996,3.8199754078999995,0.3819975407899999
300095.SZ,300095,华伍股份,20200306,7.11,6.97,7.56,6.63,6.9,0.21,0.0304,127770412.0,912559471.08,912559.47108,91255.94710800001,912.5594710800001,9.125594710800002,0.9125594710800001
300095.SZ,300095,华伍股份,20200228,6.9,5.99,8.25,5.9,6.01,0.89,0.1481,164409127.0,1150328971.01,1150328.97101,115032.897101,1150.32897101,11.5032897101,1.15032897101
300095.SZ,300095,华伍股份,20200221,6.01,5.28,6.32,5.23,5.24,0.77,0.1469,76365775.0,456522704.15,456522.70415,45652.270415,456.52270415,4.5652270415,0.45652270415
300095.SZ,300095,华伍股份,20200214,5.24,5.2,5.39,5.17,5.23,0.01,0.0019,15758251.0,83315482.39,83315.48239,8331.548239,83.31548239,0.8331548239,0.08331548239
300095.SZ,300095,华伍股份,20200207,5.23,5.21,5.25,4.69,5.79,-0.56,-0.0967,22227684.0,113121051.92,113121.05192,11312.105191999999,113.12105191999999,1.1312105192,0.11312105192
300095.SZ,300095,华伍股份,20200123,5.79,6.04,6.05,5.73,6.03,-0.24,-0.0398,14283564.0,84725240.06,84725.24006,8472.524006,84.72524005999999,0.8472524006,0.08472524006
300095.SZ,300095,华伍股份,20200117,6.03,6.07,6.16,5.94,6.09,-0.06,-0.0099,18592145.0,112885471.92,112885.47192,11288.547192,112.88547192,1.1288547192,0.11288547192000001
300095.SZ,300095,华伍股份,20200110,6.09,6.15,6.53,6.07,6.06,0.03,0.005,36270836.0,224140769.08,224140.76908000003,22414.076908000003,224.14076908000004,2.2414076908000005,0.22414076908000005
300095.SZ,300095,华伍股份,20200103,6.06,5.92,6.09,5.81,5.95,0.11,0.0185,14973395.0,89492130.81,89492.13081,8949.213081,89.49213080999999,0.8949213080999999,0.08949213080999999
