ts_code,code,name,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,1K_amount,10K_amount,1M_amount,100M_amount
600787.SH,600787,中储股份,19970121,10.8,11.42,10.8,10.93,4.1,6.83,166.59,85674.0,94426.764,9442.6764,94.426764,0.94426764
600787.SH,600787,中储股份,19970122,10.75,10.8,10.23,10.46,10.93,-0.47,-4.3,28104.0,29105.138,2910.5138,29.105138,0.2910513799999999
600787.SH,600787,中储股份,19970123,10.4,10.46,10.1,10.2,10.46,-0.26,-2.49,14895.0,15205.146,1520.5146,15.205146,0.15205146
600787.SH,600787,中储股份,19970124,10.17,10.44,9.96,10.4,10.2,0.2,1.96,12897.0,13090.312,1309.0312,13.090312,0.1309031199999999
600787.SH,600787,中储股份,19970127,10.35,10.38,10.1,10.27,10.4,-0.13,-1.25,8621.0,8819.653,881.9653000000001,8.819653,0.08819653
600787.SH,600787,中储股份,19970128,10.21,10.26,10.1,10.21,10.27,-0.06,-0.58,6094.0,6209.593,620.9593,6.209593,0.06209593
600787.SH,600787,中储股份,19970129,10.21,10.29,10.08,10.15,10.21,-0.06,-0.59,5570.0,5674.174,567.4174,5.674174000000001,0.05674174
600787.SH,600787,中储股份,19970130,10.1,10.18,10.0,10.04,10.15,-0.11,-1.08,5558.0,5591.512,559.1512,5.591512,0.05591512
600787.SH,600787,中储股份,19970131,10.0,10.28,10.0,10.16,10.04,0.12,1.2,5784.0,5867.221,586.7221,5.867221,0.0586722099999999
600787.SH,600787,中储股份,19970217,10.3,10.3,10.01,10.12,10.16,-0.04,-0.39,4310.0,4358.0,435.8,4.3580000000000005,0.04358
600787.SH,600787,中储股份,19970218,10.0,10.25,9.11,9.11,10.12,-1.01,-9.98,6811.0,6550.0,655.0,6.55,0.0655
600787.SH,600787,中储股份,19970219,9.2,9.55,9.2,9.55,9.11,0.44,4.83,6538.0,6107.0,610.7,6.107,0.06107
600787.SH,600787,中储股份,19970220,8.6,9.48,8.6,9.38,9.55,-0.17,-1.78,10600.0,9550.0,955.0,9.55,0.0955
600787.SH,600787,中储股份,19970221,9.28,9.74,9.28,9.7,9.38,0.32,3.41,10015.0,9581.0,958.1,9.581,0.0958099999999999
600787.SH,600787,中储股份,19970224,9.8,9.87,9.45,9.5,9.7,-0.2,-2.06,5813.0,5561.0,556.1,5.561,0.05561
600787.SH,600787,中储股份,19970225,9.5,9.65,9.41,9.56,9.5,0.06,0.63,3648.0,3495.0,349.5,3.495,0.03495
600787.SH,600787,中储股份,19970226,9.56,9.65,9.46,9.65,9.56,0.09,0.94,3655.0,3490.0,349.0,3.49,0.0349
600787.SH,600787,中储股份,19970227,9.68,9.9,9.68,9.69,9.65,0.04,0.41,7016.0,6871.0,687.1,6.871,0.06871
600787.SH,600787,中储股份,19970228,9.7,9.85,9.58,9.8,9.69,0.11,1.14,3356.0,3260.0,326.0,3.26,0.0326
600787.SH,600787,中储股份,19970303,9.8,10.2,9.8,10.2,9.8,0.4,4.08,10043.0,10095.933,1009.5933,10.095933,0.10095933
600787.SH,600787,中储股份,19970304,10.16,10.2,9.91,10.05,10.2,-0.15,-1.47,8069.0,8103.092,810.3091999999999,8.103091999999998,0.0810309199999999
600787.SH,600787,中储股份,19970305,10.0,10.15,9.94,9.94,10.05,-0.11,-1.09,5846.0,5848.925,584.8925,5.848925,0.05848925
600787.SH,600787,中储股份,19970306,9.9,10.1,9.82,10.08,9.94,0.14,1.41,6529.0,6527.649,652.7649,6.527649,0.06527649
600787.SH,600787,中储股份,19970307,10.15,10.4,10.0,10.25,10.08,0.17,1.69,11223.0,11463.143,1146.3143,11.463143,0.11463143
