ts_code,code,name,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,1K_amount,10K_amount,1M_amount,100M_amount
300948.SZ,300948,冠中生态,20210225,54.9,71.69,53.0,71.69,13.0,58.69,451.4615,172491.52,1029331.915,102933.1915,1029.331915,10.29331915
300948.SZ,300948,冠中生态,20210226,61.5,71.5,58.0,59.0,71.69,-12.69,-17.7012,140276.2,883367.096,88336.7096,883.3670960000001,8.833670960000001
300948.SZ,300948,冠中生态,20210301,56.5,63.38,52.01,54.55,59.0,-4.45,-7.5424,119117.4,680350.931,68035.0931,680.350931,6.803509309999999
300948.SZ,300948,冠中生态,20210302,52.85,67.85,49.99,61.55,54.55,7.0,12.8323,145215.34,842088.523,84208.8523,842.088523,8.42088523
300948.SZ,300948,冠中生态,20210303,58.5,58.78,53.6,53.84,61.55,-7.71,-12.5264,120976.78,674918.327,67491.8327,674.918327,6.74918327
300948.SZ,300948,冠中生态,20210304,53.05,57.2,52.0,52.01,53.84,-1.83,-3.399,108236.08,592902.059,59290.2059,592.902059,5.92902059
300948.SZ,300948,冠中生态,20210305,49.82,49.82,45.1,45.43,52.01,-6.58,-12.6514,101394.07,475309.811,47530.9811,475.309811,4.75309811
300948.SZ,300948,冠中生态,20210308,45.37,49.6,45.0,48.54,45.43,3.11,6.8457,102281.28,485651.376,48565.1376,485.651376,4.85651376
300948.SZ,300948,冠中生态,20210309,47.0,47.0,41.3,42.01,48.54,-6.53,-13.4528,75442.13,333464.153,33346.4153,333.464153,3.3346415300000003
300948.SZ,300948,冠中生态,20210310,42.3,43.88,40.87,41.0,42.01,-1.01,-2.4042,54309.51,229780.851,22978.0851,229.780851,2.2978085100000003
300948.SZ,300948,冠中生态,20210311,40.02,42.88,40.02,41.97,41.0,0.97,2.3659,56100.29,235545.976,23554.5976,235.545976,2.35545976
300948.SZ,300948,冠中生态,20210312,41.6,46.6,40.41,44.08,41.97,2.11,5.0274,92676.2,408663.955,40866.3955,408.663955,4.08663955
300948.SZ,300948,冠中生态,20210315,42.84,47.5,41.55,46.13,44.08,2.05,4.6506,95494.34,424093.875,42409.3875,424.093875,4.24093875
300948.SZ,300948,冠中生态,20210316,45.88,49.88,44.6,48.02,46.13,1.89,4.0971,102876.75,487894.323,48789.4323,487.894323,4.87894323
300948.SZ,300948,冠中生态,20210317,46.51,47.35,44.71,45.3,48.02,-2.72,-5.6643,75270.32,345588.431,34558.8431,345.588431,3.45588431
300948.SZ,300948,冠中生态,20210318,45.95,47.88,45.27,45.29,45.3,-0.01,-0.0221,62812.55,290916.397,29091.6397,290.916397,2.9091639700000003
300948.SZ,300948,冠中生态,20210319,44.01,47.5,43.0,46.64,45.29,1.35,2.9808,78148.97,361475.975,36147.5975,361.475975,3.6147597499999993
300948.SZ,300948,冠中生态,20210322,48.68,55.97,47.4,55.97,46.64,9.33,20.0043,105342.73,543775.426,54377.5426,543.775426,5.43775426
300948.SZ,300948,冠中生态,20210323,58.88,64.47,52.33,56.45,55.97,0.48,0.8576,147799.51,878150.536,87815.0536,878.150536,8.78150536
300948.SZ,300948,冠中生态,20210324,52.61,60.75,52.61,57.43,56.45,0.98,1.736,97607.7,562602.267,56260.2267,562.602267,5.62602267
300948.SZ,300948,冠中生态,20210325,57.0,58.24,49.78,53.2,57.43,-4.23,-7.3655,83275.82,444796.76,44479.676,444.79676,4.4479676
300948.SZ,300948,冠中生态,20210326,52.1,57.66,52.1,54.13,53.2,0.93,1.7481,78484.77,431810.57,43181.057,431.81057,4.3181057
300948.SZ,300948,冠中生态,20210329,56.31,58.81,54.59,55.57,54.13,1.44,2.6603,72777.41,412554.469,41255.4469,412.5544689999999,4.125544689999999
300948.SZ,300948,冠中生态,20210330,53.01,54.48,49.0,50.19,55.57,-5.38,-9.6815,84423.36,429862.17,42986.217,429.86217,4.2986217
300948.SZ,300948,冠中生态,20210331,50.3,52.6,49.39,51.07,50.19,0.88,1.7533,70496.27,361332.818,36133.2818,361.332818,3.61332818
